 ID  jd   hour    s(in)    s(out)   l(in)   net   net_thr all_in l_thr(out) 
106.  152.  150.  143.1   113.5   141.4   -36.9   -35.6   281.7   138.5
106.  152.  200.  142.0   112.6   141.2   -36.4   -34.2   276.7   134.7
106.  152.  210.  141.3   112.5   141.7   -36.4   -44.1   251.7   110.4
106.  152.  220.  141.1   112.4   142.1   -36.2  -122.4   179.3    38.1
106.  152.  230.  141.9   113.4   143.3   -35.6  -137.8   169.3    27.5
106.  152.  240.  142.5   114.2   143.5   -35.6  -140.3   168.6    26.0
106.  152.  250.  143.6   115.0   143.1   -35.1  -139.9   170.0    26.4
106.  152.  300.  145.3   116.6   143.0   -35.2  -137.5   176.5    31.3
106.  152.  310.  147.7   118.7   142.4   -35.9  -121.1   197.7    50.0
106.  152.  320.  149.7   120.3   141.9   -35.6   -40.0   259.1   109.4
106.  152.  330.  152.0   122.1   141.6   -36.0   -31.2   294.4   142.4
106.  152.  340.  153.4   123.0   141.7   -37.9   -31.0   308.4   155.0
106.  152.  350.  155.5   124.2   142.4   -35.8   -30.0   309.9   154.4
106.  152.  400.  159.0   126.8   142.9   -32.6   -28.7   312.0   153.0
106.  152.  410.  163.2   130.2   143.3   -30.3   -27.7   315.3   152.1
106.  152.  420.  167.7   134.0   143.8   -28.8   -26.5   317.2   149.5
106.  152.  430.  173.7   139.1   143.7   -27.5   -25.7   320.8   147.1
106.  152.  440.  178.2   142.6   143.8   -26.4   -24.7   322.8   144.5
106.  152.  450.  183.7   146.8   143.9   -25.2   -23.5   325.7   142.0
106.  152.  500.  188.6   150.6   143.9   -24.4   -22.6   328.0   139.4
106.  152.  510.  193.9   154.6   143.9   -23.8   -21.5   329.7   135.9
106.  152.  520.  198.8   158.3   144.0   -23.5   -20.4   333.4   134.6
106.  152.  530.  204.2   162.3   143.9   -23.5   -19.5   335.0   130.7
106.  152.  540.  212.6   168.9   144.4   -22.8   -18.5   340.2   127.6
106.  152.  550.  223.3   177.3   144.4   -22.0   -17.6   345.6   122.3
106.  152.  600.  232.0   183.9   144.4   -21.9   -16.9   349.8   117.9
106.  152.  610.  240.6   190.8   144.2   -21.6   -16.7   353.3   112.7
106.  152.  620.  249.7   197.9   144.1   -21.0   -16.3   357.4   107.6
106.  152.  630.  257.4   203.7   144.4   -20.3   -15.8   360.5   103.1
106.  152.  640.  264.6   209.2   144.1   -20.2   -15.7   364.3    99.7
106.  152.  650.  273.0   215.6   143.6   -19.5   -14.9   367.9    94.9
106.  152.  700.  282.1   222.9   143.6   -19.1   -14.3   371.6    89.5
106.  152.  710.  291.4   230.5   143.9   -18.1   -13.1   376.6    85.3
106.  152.  720.  302.3   239.1   143.9   -17.0   -11.7   382.8    80.6
106.  152.  730.  313.5   248.4   143.8   -16.8   -11.0   387.5    74.0
106.  152.  740.  323.3   256.6   144.2   -16.4   -10.0   395.6    72.3
106.  152.  750.  335.7   267.6   144.7   -15.9    -8.9   430.8    95.1
106.  152.  800.  346.4   279.5   144.7   -16.7    -8.8   449.8   103.3
106.  152.  810.  356.0   286.3   144.9   -16.5    -8.6   453.5    97.5
106.  152.  820.  366.5   293.5   144.9   -17.2    -8.9   459.1    92.5
106.  152.  830.  377.2   302.2   145.1   -18.9   -10.2   463.1    85.9
106.  152.  840.  389.5   311.4   145.4   -17.2   -11.3   467.9    78.5
106.  152.  850.  402.3   320.7   145.6   -14.9    -8.2   474.5    72.2
106.  152.  900.  413.8   330.0   145.8   -14.4    -6.1   481.3    67.4
106.  152.  910.  426.0   338.8   145.5   -13.8    -5.6   486.3    60.3
106.  152.  920.  435.5   346.6   145.7   -13.8    -5.5   491.3    55.8
106.  152.  930.  445.1   354.7   145.4   -13.8    -5.8   496.3    51.2
106.  152.  940.  454.6   363.2   145.7   -13.8    -6.1   500.5    45.9
106.  152.  950.  463.9   371.7   145.7   -14.5    -6.5   506.2    42.4
106.  152. 1000.  473.6   380.1   145.2   -14.6    -7.0   510.0    36.4
106.  152. 1010.  482.6   387.5   145.6   -14.4    -6.9   515.1    32.5
106.  152. 1020.  492.0   395.0   146.1   -14.1    -5.1   521.9    29.9
106.  152. 1030.  500.2   402.3   146.5   -14.8    -5.0   526.7    26.5
106.  152. 1040.  507.0   408.5   146.8   -14.6    -4.0   532.0    25.0
106.  152. 1050.  514.1   413.6   146.4   -14.7    -3.4   540.4    26.4
106.  152. 1100.  522.4   420.5   146.2   -13.6    -2.7   568.2    45.7
106.  152. 1110.  530.7   427.0   146.3   -13.0    -1.5   589.3    58.6
106.  152. 1120.  537.1   432.7   146.7   -12.8     -.6   595.8    58.7
106.  152. 1130.  544.4   439.5   146.7   -12.8     -.8   598.7    54.2
106.  152. 1140.  550.6   444.2   146.5   -12.9     -.9   601.9    51.2
106.  152. 1150.  557.0   448.5   146.8   -12.6      .6   623.3    66.2
106.  152. 1200.  563.3   454.5   146.9   -14.6     -.1   606.7    43.4
106.  152. 1210.  571.2   461.2   146.6   -15.8      .9   632.1    60.9
106.  152. 1220.  578.3   466.9   145.7   -16.2     1.4   634.5    56.2
106.  152. 1230.  583.9   471.7   145.8   -15.5     2.0   636.8    52.9
106.  152. 1240.  588.3   475.4   146.0   -14.9     3.1   641.1    52.8
106.  152. 1250.  593.3   479.5   145.6   -14.3     4.3   643.3    50.0
106.  152. 1300.  599.1   484.1   145.4   -13.5     5.0   647.0    47.9
106.  152. 1310.  602.8   486.9   145.1   -12.2     4.6   647.8    45.1
106.  152. 1320.  606.3   489.6   145.2   -10.3     5.2   652.4    46.1
106.  152. 1330.  611.7   494.4   144.5    -8.7     5.6   653.1    41.4
106.  152. 1340.  614.8   497.2   145.3    -7.2     6.7   655.9    41.0
106.  152. 1350.  616.4   498.8   145.7    -6.1     7.3   659.2    42.7
106.  152. 1400.  617.8   500.1   145.3    -5.6     7.2   657.9    40.1
106.  152. 1410.  615.9   498.8   145.6    -4.8     7.2   659.3    43.4
106.  152. 1420.  612.0   495.4   145.3    -4.0     7.0   656.0    44.0
106.  152. 1430.  610.7   494.7   145.8    -2.7     6.9   658.7    48.0
106.  152. 1440.  612.2   496.4   145.0    -1.9     6.6   659.8    47.6
106.  152. 1450.  613.9   498.2   144.3    -1.3     6.6   659.3    45.4
106.  152. 1500.  612.8   497.3   144.3     -.6     6.9   658.9    46.1
106.  152. 1510.  611.0   496.2   144.5     -.1     6.6   658.2    47.2
106.  152. 1520.  607.5   493.7   144.6      .3     6.5   657.4    49.9
106.  152. 1530.  604.0   491.0   144.4      .1     5.5   655.3    51.2
106.  152. 1540.  600.7   488.3   145.2      .4     4.2   654.8    54.1
106.  152. 1550.  596.7   485.1   144.9      .0     3.3   651.9    55.2
106.  152. 1600.  591.3   480.9   146.5      .1     2.5   648.1    56.8
106.  152. 1610.  586.6   477.0   147.5      .7     2.1   647.3    60.7
106.  152. 1620.  582.4   473.2   146.5      .9     1.2   643.6    61.2
106.  152. 1630.  576.3   467.8   146.7     1.0    -1.0   620.1    43.8
106.  152. 1640.  571.9   464.1   147.0      .9    -1.8   618.5    46.6
106.  152. 1650.  566.2   460.1   146.5      .3    -2.2   616.0    49.9
106.  152. 1700.  559.9   455.5   147.1      .1    -3.2   611.5    51.6
106.  152. 1710.  553.2   449.4   147.0     -.2    -4.5   608.0    54.9
106.  152. 1720.  545.7   440.6   146.8      .3    -5.4   598.1    52.4
106.  152. 1730.  538.6   433.3   146.6     1.0    -6.3   568.3    29.7
106.  152. 1740.  530.7   422.9   147.9  -639.2     6.4   574.0    43.3
106.  152. 1750.  523.6   419.0   147.1 *******    -5.6   547.2    23.6
106.  152. 1800.  515.7   412.4   146.7 *******    -8.5   543.0    27.3
106.  152. 1810.  506.3   404.5   147.3 *******    -9.4   537.0    30.8
106.  152. 1820.  497.4   397.0   148.0 *******   -10.4   532.4    35.0
106.  152. 1830.  488.4   389.7   148.0 *******   -12.5   528.6    40.2
106.  152. 1840.  479.1   382.0   147.8 *******   -13.8   522.7    43.6
106.  152. 1850.  469.1   374.0   147.8 *******   -15.6   517.5    48.5
106.  152. 1900.  458.3   365.4   147.5 *******   -17.7   512.4    54.1
106.  152. 1910.  448.3   357.2   146.3 *******   -19.4   506.4    58.2
106.  152. 1920.  438.4   349.4   144.1 *******   -21.5   500.3    61.9
106.  152. 1930.  428.3   341.7   143.7 *******   -22.5   494.3    66.0
106.  152. 1940.  417.6   333.8   143.7 *******   -23.2   488.9    71.3
106.  152. 1950.  405.7   325.9   143.8 *******   -24.2   482.8    77.1
106.  152. 2000.  394.2   317.1   143.9 *******   -24.3   477.5    83.3
106.  152. 2010.  383.4   307.9   143.8 *******   -26.4   471.6    88.2
106.  152. 2020.  373.0   297.5   143.4 *******   -23.9   467.8    94.8
106.  152. 2030.  360.8   288.0   142.9 *******   -25.7   461.3   100.4
106.  152. 2040.  349.5   278.5   142.6 *******   -25.3   455.9   106.4
106.  152. 2050.  339.1   269.8   142.6 *******   -24.5   449.2   110.1
106.  152. 2100.  328.2   260.9   143.2 *******   -24.2   430.1   102.0
106.  152. 2110.  317.8   252.3   143.5 *******   -23.5   406.4    88.6
106.  152. 2120.  307.6   244.1   143.4 *******   -23.6   391.7    84.1
106.  152. 2130.  298.2   236.7   143.2 *******   -23.0   386.9    88.7
106.  152. 2140.  288.3   228.4   143.4 *******   -23.2   381.8    93.5
106.  152. 2150.  279.3   221.4   143.4 *******   -24.1   377.2    97.9
106.  152. 2200.  270.3   214.0   143.6 *******   -24.9   372.3   102.0
106.  152. 2210.  262.1   207.5   143.6 *******   -26.0   368.3   106.2
106.  152. 2220.  253.0   200.4   143.2 *******   -27.0   363.0   109.9
106.  152. 2230.  244.3   193.4   143.6 *******   -28.1   358.1   113.8
106.  152. 2240.  235.6   187.2   143.7 *******   -29.6   353.9   118.3
106.  152. 2250.  228.2   181.7   143.6 *******   -31.5   350.1   121.9
106.  152. 2300.  220.4   175.5   143.6 *******   -33.7   344.8   124.5
106.  152. 2310.  212.7   169.1   143.8 *******   -35.4   341.1   128.4
106.  152. 2320.  206.0   164.1   143.3 *******   -36.7   337.0   131.0
106.  152. 2330.  198.7   157.6   142.9 *******   -36.9   333.0   134.3
