"JD","day","hour","s_in","s_out","temp","hum","wind1","wind2","w_dir1","w_dir2","press","press","sheight1","sheight2","t_max","wind_max"
2001.22157534247,80,2100,0.02,-3.683,-39.6,0.272,3.871,4.299,138.7,208.3,438.4,438.4,1.046,14,-26.96,4.704
2001.22168949772,80,2200,0.02,-3.679,-28.25,0.272,4.536,4.905,146.9,201.6,438.7,438.7,1.045,13.86,-26.97,5.736
2001.22180365297,80,2300,0.02,-3.756,-34.35,0.272,5.266,5.625,151.1,197.4,438.5,438.5,1.044,13.74,-26.91,6.657
2001.22191780822,81,0,0.02,-3.762,-27.75,0.272,6.049,6.406,154.9,193.9,438.4,438.4,1.044,13.64,-26.97,7.06
2001.22203196347,81,100,0.02,-3.715,14.91,0.272,6.051,6.404,155.9,193.4,438.4,438.4,1.046,13.55,-27.6,7.17
2001.22214611872,81,200,0.02,-3.648,5.216,0.272,5.235,5.609,159.5,190,438.5,438.5,1.046,13.46,-27.72,6.102
2001.22226027397,81,300,0.02,-2.229,-35.11,0.272,5.144,5.429,176,174.3,438.5,438.5,1.043,13.38,-26.14,6.239
2001.22237442922,81,400,0.02,-0.132,-34.56,0.272,6.081,6.249,202.3,150.2,437.4,437.4,1.037,13.32,-23.96,7.77
2001.22248858447,81,500,0.02,0.038,-34.5,8.04,7.26,7.35,214.5,140.5,436.3,436.3,1.033,13.26,-22.14,9.02
2001.22260273973,81,600,0.02,0.197,-27.86,97.3,7.3,7.36,221.6,132.3,435.8,435.8,1.031,13.23,-21.01,9.2
2001.22271689498,81,700,0.028,0.092,-29.23,99.3,6.982,7.13,229.3,126.6,435.7,435.7,1.031,13.2,-20.49,8.6
2001.22283105023,81,800,0.129,0.183,-29.65,98.6,6.616,6.772,230.1,125.4,435.9,435.9,1.03,13.18,-20.16,8.19
2001.22294520548,81,900,0.356,0.318,-25.35,98.8,6.961,7.15,231.7,124.4,435.8,435.8,1.029,13.38,-19.88,8.36
2001.22305936073,81,1000,0.654,0.385,-28.92,98.4,6.588,6.979,233.7,122,435.9,435.9,1.029,14.25,-19.6,7.87
2001.22317351598,81,1100,1.067,0.214,-28.43,98.4,5.662,6.126,234.8,121.3,436,436,1.029,14.05,-19.77,7.19
2001.22328767123,81,1200,1.299,0.503,-29.29,97,4.637,5.769,240.8,113.5,436.2,436.2,1.029,14.02,-19.43,6.638
2001.22340182648,81,1300,1.399,0.146,-30.45,96.2,4.227,5.5,240.3,113.5,436.1,436.1,1.013,14.53,-18.93,6.22
2001.22351598174,81,1400,1.644,0.047,-26.54,101.3,3.982,5.184,241.8,113,435.9,435.9,1.01,14.03,-18.51,5.383
2001.22363013699,81,1500,1.498,-1.452,-34.1,101.1,2.914,4.623,244.9,106.8,435.8,435.8,1.01,14.29,-18.03,4.599
2001.22374429224,81,1600,1.322,-1.91,-31.78,101.5,1.732,4.271,251.9,101.9,435.9,435.9,1.006,13.99,-18,2.894
2001.22385844749,81,1700,0.977,-0.912,-28.12,101.1,1.584,3.306,260.8,95.8,436,436,1.007,14.73,-18.15,2.522
2001.22397260274,81,1800,0.561,-1.27,-29.28,100.1,1.868,2.848,245.2,109.4,436.4,436.4,1.007,15.24,-18.3,2.561
2001.22408675799,81,1900,0.25,-1.227,-32.72,98.2,1.907,2.524,242.2,112.2,437,437,1.009,14.04,-19.12,2.79
2001.22420091324,81,2000,0.051,-0.646,-27.61,98.1,3.255,3.526,234.1,122.1,437.8,437.8,1.009,14.16,-19.31,3.829
2001.22431506849,81,2100,0.023,-0.898,-30.73,98.7,3.461,3.54,224.6,131,438,438,1.006,13.94,-19.75,4.299
2001.22442922374,81,2200,0.021,-0.851,-32.68,99.4,3.564,3.649,220.6,136,438.3,438.3,1.008,13.78,-20.41,4.521
2001.224543379,81,2300,0.02,-1.417,-35.01,48.59,3.404,3.552,214,140.9,438.8,438.8,1.009,13.64,-21.55,3.966
2001.22465753425,82,0,0.02,-1.511,-39.71,0.271,3.372,3.563,207.5,145.5,439.4,439.4,1.01,13.54,-22.52,3.985
2001.2247716895,82,100,0.02,-1.422,-39.7,0.271,2.855,3.087,201.7,151.1,440,440.1,1.01,13.45,-23.47,3.646
2001.22488584475,82,200,0.02,-1.137,-31.63,0.271,2.481,2.764,170.3,178.8,440.4,440.4,1.013,13.37,-24.43,3.959
2001.225,82,300,0.02,-1.167,-34.51,0.272,3.5,3.773,182.7,168.7,440.7,440.7,1.009,13.31,-23.83,4.136
2001.22511415525,82,400,0.02,-0.756,-33.73,0.272,3.689,3.975,168.8,182.3,440.6,440.6,1.011,13.27,-24.46,4.26
2001.2252283105,82,500,0.02,-0.496,-34.51,0.272,3.804,4.056,174.8,176.6,441,441,1.01,13.23,-23.93,4.782
2001.22534246575,82,600,0.02,-0.48,-33.82,0.272,3.655,3.881,170.5,180.2,440.7,440.7,1.009,13.2,-23.08,4.959
2001.225456621,82,700,0.03,-0.63,-34.52,0.271,2.978,3.197,172.9,177.1,440.5,440.5,1.01,13.18,-22.91,3.92
2001.22557077626,82,800,0.15,-0.16,-33.85,0.271,2.475,2.661,184.8,166,440.7,440.7,1.008,13.16,-22.71,3.711
2001.22568493151,82,900,0.474,0.081,-26.98,33.32,1.987,2.205,168.5,181.6,440.8,440.8,1.007,13.48,-22.5,2.62
2001.22579908676,82,1000,0.894,-0.99,-33.1,97.7,2.589,2.803,184.3,167.1,439.9,439.9,1.003,14.57,-21.79,3.423
2001.22591324201,82,1100,1.463,-2.277,-24.94,100.9,1.909,2.126,185,165.7,439.3,439.3,1.002,15.09,-21.28,2.411
2001.22602739726,82,1200,1.794,-3.104,-33.91,101.9,2.097,2.188,187.1,165.1,438.3,438.3,0.999,13.82,-20,2.653
2001.22614155251,82,1300,1.641,-0.625,-28.16,100,1.742,1.74,204.3,149.4,437.7,437.7,0.997,13.83,-18.59,2.457
2001.22625570776,82,1400,1.872,-2.766,-25.77,93.7,1.395,1.44,231.1,124.8,437.1,437.1,0.995,13.8,-17.89,2.006
2001.22636986301,82,1500,1.885,-6.607,-17.65,81,0.619,0.737,213.8,136.9,435.9,435.9,0.992,13.76,-17.25,1.13
2001.22648401826,82,1600,1.442,-2.827,-29,95.6,1.059,1.083,163.4,186,434.7,434.7,0.991,13.63,-17.58,1.477
2001.22659817352,82,1700,0.968,-2.176,-25.85,100.2,1.013,1.038,146.1,197.4,436,436,0.992,13.85,-17.79,1.568
2001.22671232877,82,1800,0.802,-3.475,-28.91,99.5,1.51,1.649,127,209.1,436.9,436.9,0.994,13.88,-19.24,1.914
2001.22682648402,82,1900,0.234,-2.073,-30.68,8.55,2.103,2.463,119.4,219.3,438,438,1.001,14.53,-22.34,2.522
2001.22694063927,82,2000,0.065,-1.422,-33.7,0.271,2.488,2.896,117,226.4,440.1,440.1,1.002,14.13,-24.39,2.927
2001.22705479452,82,2100,0.022,-1.958,-32.64,0.271,3.09,3.534,115.9,228,440.7,440.7,1.007,13.92,-27.2,3.587
2001.22716894977,82,2200,0.02,-1.453,-36.49,0.272,3.826,4.193,120.4,224.7,442.2,442.2,1.008,13.78,-27.77,4.299
2001.22728310502,82,2300,0.02,-0.988,-35.08,0.272,3.307,3.679,129.8,216.5,442.6,442.6,1.006,13.65,-26.62,4.07
2001.22739726027,83,0,0.02,-1.408,-15.1,0.272,3.235,3.653,128,217.1,442.1,442.1,1.006,13.55,-26.74,3.698
2001.22751141553,83,100,0.02,-1.102,-16.85,0.272,3.62,4.033,129.8,215.8,442.1,442.1,1.007,13.46,-26.69,4.521
2001.22762557078,83,200,0.02,-1.534,-34.37,0.272,3.961,4.355,146.4,201.5,441.5,441.5,1.007,13.38,-26.19,4.867
2001.22773972603,83,300,0.02,-0.016,-33.83,0.272,3.852,4.109,158.1,191.5,441.3,441.3,1,13.32,-23.17,4.586
2001.22785388128,83,400,0.02,-1.082,-34.51,0.271,3.556,3.908,148.2,200,439.1,439.1,1,13.27,-23.82,4.56
2001.22796803653,83,500,0.02,-0.516,-33.78,0.272,4.175,4.488,155,194.4,439.8,439.8,0.996,13.23,-23.07,4.795
2001.22808219178,83,600,0.02,-1.092,-34.53,0.271,4.374,4.732,152.3,196.4,438.9,438.9,1.001,13.2,-22.9,4.841
2001.22819634703,83,700,0.032,-0.872,-33.78,0.271,5.134,5.466,156.8,193.2,438.5,438.5,1.005,13.17,-23.33,6.004
2001.22831050228,83,800,0.159,-0.357,-34.52,0.271,5.075,5.388,160,189.4,438.4,438.4,1.012,13.17,-23.43,6.592
2001.22842465753,83,900,0.548,-0.284,-33.85,0.271,5.056,5.356,161.6,187.7,437.8,437.8,0.99,13.6,-23,7.18
2001.22853881279,83,1000,0.932,0.068,-33.78,49.66,6.679,6.983,170.7,181.2,436.9,436.9,1.019,15.3,-22.05,8.01
2001.22865296804,83,1100,1.151,-0.477,-33.55,97.8,5.779,6.009,180.1,172.5,436.1,436.1,1.031,14.41,-20.66,7.56
2001.22876712329,83,1200,1.696,-1.567,-31.52,100.7,5.541,5.669,199.2,154,435,435,0.999,13.96,-19.53,6.625
2001.22888127854,83,1300,1.858,-3.53,-28.31,100.9,5.477,5.54,219.8,135.9,433.6,433.6,0.971,13.87,-18.58,6.912
2001.22899543379,83,1400,2.195,-6.831,-27.16,98.9,4.202,4.531,234.6,121.2,433,433,0.951,13.92,-18.18,5.932
2001.22910958904,83,1500,1.774,-2.974,-25.65,101.5,2.646,3.803,243.1,110.5,432.2,432.2,0.946,13.82,-18.22,4.351
2001.22922374429,83,1600,1.476,-2.725,-27.09,101.1,1.763,3.77,259.6,96.9,432.6,432.6,0.948,15.01,-18.75,3.227
2001.22933789954,83,1700,1.197,-4.83,-28.97,96.4,1.361,2.397,263.9,93,433.1,433.1,0.951,13.99,-19.92,3.227
2001.22945205479,83,1800,0.686,-3.272,-31.86,98.8,0.934,1.225,237.8,116.4,433.6,433.6,0.955,14.03,-21.2,1.411
2001.22956621005,83,1900,0.308,-2.468,-27.36,3.606,0.862,1.394,244.1,120.9,435,435,0.957,14.16,-23,1.993
2001.2296803653,83,2000,0.072,-0.798,-34.44,0.271,1.105,1.329,176,166.9,436.9,436.9,0.96,14.18,-24.41,1.529
2001.22979452055,83,2100,0.022,-2.531,-19.48,0.271,1.72,2.134,163.8,179.5,437.5,437.5,0.963,13.96,-25.99,2.149
2001.2299086758,83,2200,0.02,-3.03,-24.58,0.272,2.123,2.664,128.7,212,438.3,438.3,0.969,13.82,-29.19,2.522
2001.23002283105,83,2300,0.02,-2.326,-39.59,0.272,2.237,2.737,138.8,204.7,440,440,0.972,13.7,-31.34,2.737
2001.2301369863,84,0,0.02,-1.873,-39.6,0.272,2.254,2.751,126.1,215.6,440.9,440.9,0.973,13.6,-31.99,2.783
2001.23025114155,84,100,0.02,-1.814,-39.61,0.272,2.591,3.058,122.8,219.4,441.2,441.2,0.976,13.51,-33.75,3.633
2001.2303652968,84,200,0.02,-1.926,-35.96,1.838,3.597,4.005,121.4,223.6,441.9,441.9,0.979,13.42,-35.04,3.907
2001.23047945205,84,300,0.02,-1.88,12.55,0.342,3.566,3.975,125,219.9,442.2,442.2,0.981,13.34,-35.31,4.26
2001.23059360731,84,400,0.02,-1.828,30.75,0.34,4.038,4.42,141,206.6,442.1,442.1,0.979,13.27,-34.08,4.567
2001.23070776256,84,500,0.02,-1.631,11.06,2.915,4.89,5.258,156.9,192.1,441.4,441.4,0.975,13.2,-32.45,5.808
2001.23082191781,84,600,0.02,-0.435,-10.85,0.34,4.13,4.429,162.8,187.7,440.6,440.6,0.97,13.15,-30.38,4.978
2001.23093607306,84,700,0.033,-0.322,15.4,0.333,5.091,5.359,171.2,179.4,439.4,439.4,0.964,13.11,-28.23,7.18
2001.23105022831,84,800,0.271,-0.986,-19.15,11.77,4.809,5.131,144.3,204,438.1,438.1,0.969,13.1,-29.55,7.05
2001.23116438356,84,900,0.784,-3.009,-39.59,0.34,5.432,5.767,148.9,199.7,438.2,438.2,0.974,15.45,-30.65,7.1
2001.23127853881,84,1000,1.348,-7.33,-39.58,0.34,5.814,6.098,158.7,191.2,437.5,437.5,0.976,14.98,-29.91,6.742
2001.23139269406,84,1100,1.837,-12.33,-2.026,0.353,6.272,6.565,159.5,190.8,436.2,436.2,0.973,14.6,-28.46,7.24
2001.23150684932,84,1200,2.221,-17.22,-33.75,0.303,5.928,6.233,161.5,189,435,435,0.971,13.81,-27.03,7.19
2001.23162100457,84,1300,2.418,-18.07,-34.58,0.303,5.249,5.511,164.9,185.5,433.8,433.8,0.971,14.49,-25.53,6.285
2001.23173515982,84,1400,2.444,-14.92,-33.93,0.301,4.678,4.919,168.8,182.1,432.4,432.4,0.97,13.78,-24.49,5.697
2001.23184931507,84,1500,2.313,-12.22,-34.67,0.301,4.273,4.532,166.6,184.3,431,431,0.97,13.9,-23.93,5.331
2001.23196347032,84,1600,2.034,-10.23,-33.75,13.24,3.588,3.853,176.9,174,430.8,430.8,0.97,13.82,-23.91,4.292
2001.23207762557,84,1700,1.637,-9.36,-33.94,0.271,2.648,2.958,170.3,179.3,430.4,430.4,0.971,13.92,-24.96,4.044
2001.23219178082,84,1800,1.131,-8.18,-34.52,0.271,2.24,2.645,155.6,192.3,430.7,430.7,0.976,14.76,-27.36,3.031
2001.23230593607,84,1900,0.575,-6.696,-29.91,0.272,2.621,3.101,148.2,198.4,432.1,432.1,0.981,14.9,-29.52,3.345
2001.23242009132,84,2000,0.126,-4.413,-25.08,0.272,2.739,3.253,141.6,204.4,433.5,433.5,0.986,15.49,-31.88,3.502
2001.23253424658,84,2100,0.022,-3.736,-23.93,0.272,2.871,3.338,147.8,199.8,435.4,435.4,0.989,14.03,-33.24,4.051
2001.23264840183,84,2200,0.02,-3.217,-22.57,0.272,3.115,3.62,132.4,213.1,436.4,436.4,0.992,13.9,-35.29,3.848
2001.23276255708,84,2300,0.02,-3.184,-22.82,0.272,3.588,4.046,141.5,205.6,436.9,436.9,0.991,13.8,-35.22,4.044
2001.23287671233,85,0,0.02,-2.659,-22.4,0.272,3.78,4.231,135.6,210.6,437,437,0.992,13.71,-35.8,4.456
2001.23299086758,85,100,0.02,-2.786,-22.16,0.272,3.625,4.084,135.7,210.4,436.9,436.9,0.993,13.61,-36.04,4.501
2001.23310502283,85,200,0.02,-2.575,-21.13,0.272,3.716,4.197,131.7,214.2,436.7,436.7,0.996,13.52,-36.95,4.253
2001.23321917808,85,300,0.02,-2.377,-19.92,0.272,3.833,4.309,127.1,219,436.9,436.9,0.997,13.44,-37.79,4.305
2001.23333333333,85,400,0.02,-2.182,-18.96,0.272,4.117,4.584,127.5,218.9,437.1,437.1,0.998,13.36,-38.31,4.645
2001.23344748858,85,500,0.02,-2.044,-18.58,0.272,4.003,4.473,126.7,220.1,437.1,437.1,0.999,13.28,-38.58,4.554
2001.23356164384,85,600,0.021,-1.914,-17.95,0.272,4.264,4.725,126.4,220.7,437.3,437.3,1,13.2,-38.94,5.057
2001.23367579909,85,700,0.042,-1.783,-17.88,0.272,4.427,4.897,125.7,220.5,437.3,437.3,1.001,13.14,-38.95,5.743
2001.23378995434,85,800,0.29,-2.139,-19.97,0.272,3.919,4.378,130.6,215.9,437.4,437.4,0.999,13.28,-38.43,4.769
2001.23390410959,85,900,0.801,-5.668,-21.97,0.272,3.717,4.139,130.8,215.1,436.4,436.4,0.997,14.47,-37.89,4.586
2001.23401826484,85,1000,1.373,-11.32,-23.51,0.272,3.925,4.271,130,216.6,435.2,435.2,0.994,14.92,-36.38,4.469
2001.23413242009,85,1100,1.881,-16.9,-25.52,0.272,3.547,3.813,135.1,211.9,433.8,433.8,0.989,15,-34.09,5.155
2001.23424657534,85,1200,2.259,-20.56,-27.07,0.272,3.7,3.947,145.2,203,432.2,432.2,0.985,14.32,-31.76,4.939
2001.23436073059,85,1300,2.47,-19.32,-35.78,0.272,3.89,4.109,156.3,192.8,431.1,431.1,0.981,14.13,-29.82,4.645
2001.23447488584,85,1400,2.503,-14.91,-30.51,0.272,3.699,3.886,162,187.9,430.1,430.1,0.979,14.01,-28.87,4.56
2001.2345890411,85,1500,2.369,-11.22,-34.54,0.272,2.644,2.834,163.8,186.9,429.3,429.3,0.978,14.11,-27.89,3.286
2001.23470319635,85,1600,2.084,-8.78,-33.8,0.271,2.368,2.614,158.7,190,428.9,428.9,0.977,13.84,-27.91,3.025
2001.2348173516,85,1700,1.695,-7.48,-34.47,0.271,2.833,3.122,157.8,191.7,428.8,428.8,0.979,14.02,-28.65,3.75
2001.23493150685,85,1800,1.159,-6.518,-28,0.272,2.798,3.168,150.6,197.7,429.6,429.6,0.982,15.22,-29.97,3.495
2001.2350456621,85,1900,0.597,-5.447,-26.07,0.272,2.363,2.865,135.5,209.2,430.9,430.9,0.987,15.42,-32.26,2.914
2001.23515981735,85,2000,0.136,-3.784,-23.27,0.272,3.148,3.641,131.6,213.9,432.5,432.5,0.992,15.21,-34.35,3.704
2001.2352739726,85,2100,0.022,-3.461,-21.87,0.272,3.402,3.898,128.2,216.8,434.3,434.3,0.994,14.03,-35.93,3.966
2001.23538812785,85,2200,0.02,-3.363,-20.28,0.272,4.209,4.685,124.1,221.4,435.3,435.3,0.997,13.92,-37.46,4.835
2001.23550228311,85,2300,0.02,-3.331,-19.75,0.272,4.848,5.286,126.1,219.2,436.1,436.1,0.998,13.82,-37.88,5.566
2001.23561643836,86,0,0.02,-3.325,-20.93,0.272,4.745,5.203,131.8,213.8,436.1,436.1,0.996,13.72,-37.09,5.462
2001.23573059361,86,100,0.02,-3.223,-21.34,0.272,4.752,5.183,134.7,211.8,435.6,435.6,0.996,13.63,-36.97,5.573
2001.23584474886,86,200,0.02,-3.017,-20.58,0.272,4.461,4.887,133.1,213.3,435.4,435.4,0.998,13.54,-37.36,5.436
2001.23595890411,86,300,0.02,-2.923,-20.35,0.272,4.902,5.329,133.8,213.1,435.5,435.5,0.998,13.46,-37.45,5.971
2001.23607305936,86,400,0.02,-2.859,-20.37,0.272,5.44,5.894,133.5,213.5,435.2,435.2,0.998,13.38,-37.45,6.605
2001.23618721461,86,500,0.02,-2.838,-20.52,0.272,5.92,6.351,136.1,211.4,435,435,0.999,13.3,-37.43,6.703
2001.23630136986,86,600,0.021,-2.736,-20.41,0.272,5.623,6.057,135,212.1,435.1,435.1,1,13.23,-37.41,6.932
2001.23641552511,86,700,0.046,-2.571,-20.51,0.272,5.889,6.326,134.8,212.1,434.8,434.8,1.003,13.16,-37.44,7.43
2001.23652968037,86,800,0.331,-2.799,-21.56,0.272,5.917,6.326,134.3,213.1,434.6,434.6,0.987,14.94,-37.56,6.729
2001.23664383562,86,900,0.859,-7.49,-22.81,0.272,5.587,5.967,135.6,211.3,433.7,433.7,0.987,14.39,-36.68,6.357
2001.23675799087,86,1000,1.422,-14.96,-24.06,0.272,5.691,6.052,134.5,212.5,432.5,432.5,0.998,14.31,-35.22,6.723
2001.23687214612,86,1100,1.93,-20.52,-25.56,0.272,5.738,6.099,133.5,213.4,431,431,0.995,13.94,-33.42,6.742
2001.23698630137,86,1200,2.298,-20.79,-27.24,0.272,5.839,6.15,145.2,203.6,429.7,429.7,0.995,14.18,-31.09,6.546
2001.23710045662,86,1300,2.508,-17.68,-32.58,0.272,5.863,6.149,152.5,196.2,428.4,428.4,0.993,14.11,-29.46,6.716
2001.23721461187,86,1400,2.548,-14,-29.75,0.272,5.344,5.615,155.1,193.7,427,427,0.983,13.85,-28.05,6.096
2001.23732876712,86,1500,2.41,-11.48,-34.45,0.272,5.057,5.318,158.3,190.6,425.8,425.8,0.988,13.95,-27.24,5.854
2001.23744292237,86,1600,2.124,-10,-33.76,0.271,4.451,4.718,158.9,190.3,425.4,425.4,0.988,13.91,-27.24,5.377
2001.23755707763,86,1700,1.726,-8.97,-34.46,0.272,4.067,4.367,150.8,198.1,425.1,425.1,0.989,14.3,-27.7,4.737
2001.23767123288,86,1800,1.198,-8.06,-3.182,0.272,3.98,4.313,149.6,198.9,425.4,425.4,0.991,14.08,-28.67,4.763
2001.23778538813,86,1900,0.638,-7.06,-39.61,0.272,3.967,4.359,143.9,203.3,426.3,426.3,0.995,14.86,-30.42,4.56
2001.23789954338,86,2000,0.161,-5.12,-39.58,0.272,3.906,4.333,136.5,210,427.5,427.5,0.999,14.45,-32.58,5.076
2001.23801369863,86,2100,0.023,-4.378,-39.61,0.272,4.297,4.746,133.7,212.8,429.1,429.1,1.003,14.06,-34.18,4.978
2001.23812785388,86,2200,0.02,-4.252,-39.61,0.272,4.933,5.386,131.4,214.5,429.9,429.9,1.005,13.94,-35.55,5.847
2001.23824200913,86,2300,0.02,-4.034,-37.8,0.272,4.965,5.397,135.9,210.9,430.1,430.1,1.005,13.84,-35.77,5.762
2001.23835616438,87,0,0.02,-3.734,-32.12,0.272,6.085,6.547,131.8,214.8,430,430,1.007,13.74,-36.44,7.27
2001.23847031963,87,100,0.02,-3.477,-34.29,0.272,6.13,6.583,132.7,214.2,430,430,0.992,13.65,-36.33,6.951
2001.23858447489,87,200,0.02,-3.172,-34.3,0.273,6.529,6.987,132.6,215,429.6,429.6,0.996,13.56,-36.57,7.36
2001.23869863014,87,300,0.02,-2.939,-31.48,2.715,6.52,6.971,132.6,213.7,429.3,429.3,1.009,13.48,-36.52,7.63
2001.23881278539,87,400,0.02,-2.752,-32.56,16.24,6.164,6.585,134.9,211.5,429.1,429.1,1.009,13.39,-35.99,7.36
2001.23892694064,87,500,0.02,-2.503,-39.58,0.272,5.686,6.097,135,212.9,428.7,428.7,1.01,13.32,-35.97,6.363
2001.23904109589,87,600,0.02,-2.332,-32.19,1.909,5.77,6.204,135,213.1,428.6,428.6,1.009,13.25,-35.68,7.05
2001.23915525114,87,700,0.049,-2.178,-39.55,0.34,5.749,6.181,134.2,213.1,428.3,428.3,1.01,13.18,-35.88,6.546
2001.23926940639,87,800,0.347,-1.704,-38.78,2.402,5.988,6.424,133.9,213.7,428,428,1.01,13.38,-35.81,7.8
2001.23938356164,87,900,0.895,-5.16,-34.32,1.191,6.248,6.65,132.3,214.6,427.1,427.1,1.01,14.29,-35.07,7.41
2001.23949771689,87,1000,1.458,-11.89,-39.41,12.03,6.166,6.551,132.7,213.8,426,426,1.006,14.1,-33.11,7.51
2001.23961187215,87,1100,1.95,-17.51,-36.22,34.75,5.933,6.303,137,210.2,424.3,424.3,1.002,14.69,-30.81,6.945
2001.2397260274,87,1200,2.311,-17.93,16.02,62.4,5.832,6.187,132.7,214,422.7,422.7,0.998,13.85,-28.73,6.899
2001.23984018265,87,1300,2.515,-14.44,-33.76,21.36,6.59,6.952,136.6,210.9,421.7,421.7,0.995,13.82,-26.87,7.67
2001.2399543379,87,1400,2.542,-11.42,-30.89,24.6,6.676,7.04,139.9,208.1,420.7,420.7,0.994,14.14,-25.6,8.11
2001.24006849315,87,1500,2.404,-10.57,-33.86,0.28,5.717,6.033,143,204.5,419.8,419.8,0.992,14.22,-24.7,6.88
2001.2401826484,87,1600,2.11,-9.74,-34.6,0.271,5.798,6.151,142.8,204.4,419.4,419.4,0.99,13.91,-24.22,7.32
2001.24029680365,87,1700,1.724,-9.42,-33.9,0.271,5.871,6.249,143.2,204.8,419.1,419.1,0.99,13.96,-23.93,7.23
2001.2404109589,87,1800,1.201,-8.92,-34.6,0.271,5.798,6.169,148.6,201.1,419.3,419.3,0.99,14.6,-23.42,7.18
2001.24052511416,87,1900,0.665,-8.14,-33.83,0.271,5.282,5.698,148.3,200,419.8,419.8,0.99,15,-23.46,6.298
2001.24063926941,87,2000,0.184,-5.913,-34.49,0.271,5.764,6.193,150.6,198,420.4,420.4,0.989,14.09,-23.25,7.11
2001.24075342466,87,2100,0.026,-4.561,-33.77,0.271,6.504,6.909,151.9,196.4,421.3,421.3,0.986,14.05,-23.24,7.67
2001.24086757991,87,2200,0.02,-2.917,-34.35,47.13,7.09,7.5,161,189.7,422.1,422.1,0.983,13.91,-21.8,9.32
2001.24098173516,87,2300,0.02,-4.021,-30.29,79.7,7.9,8.33,161.3,189,421.4,421.4,0.978,13.8,-21.23,10.17
2001.24109589041,88,0,0.02,-2.723,-29.59,98.7,8.04,8.46,164.1,186.3,422,422,0.97,13.7,-20.11,10.26
2001.24121004566,88,100,0.02,-4.394,-30.8,98.9,8.04,8.47,161.2,188.9,421.6,421.6,0.987,13.6,-20.24,10.7
2001.24132420091,88,200,0.02,-4.77,-24.76,91,7.76,8.17,159.5,190.3,422.2,422.2,0.989,13.5,-20.98,11.37
2001.24143835616,88,300,0.02,-4.733,-34.57,0.297,8.09,8.52,157.4,192.3,423.2,423.2,0.991,13.43,-22.07,9.93
2001.24155251142,88,400,0.02,-4.67,-33.81,0.271,7.85,8.26,152.8,197,424.1,424.1,0.993,13.36,-22.67,10.41
2001.24166666667,88,500,0.02,-4.81,-34.54,0.271,8.68,9.13,152.8,196.3,424.6,424.6,0.998,13.31,-22.51,10.3
2001.24178082192,88,600,0.021,-4.768,-33.8,0.271,8.44,8.89,149.7,199.6,424.9,424.9,1.007,13.26,-22.78,10.19
2001.24189497717,88,700,0.063,-4.504,-34.5,0.271,8.64,9.11,149.2,199.3,425.6,425.6,1.02,13.23,-23.03,10.35
2001.24200913242,88,800,0.372,-3.109,-33.86,0.271,8.53,9.01,146.1,201.8,426,426,1.032,14.93,-23.08,10.94
2001.24212328767,88,900,0.9,-2.637,-34.57,0.271,8.82,9.32,145.7,203.3,426.1,426.1,1.038,14.24,-23.23,10.58
2001.24223744292,88,1000,1.427,-3.856,-33.9,0.271,8.75,9.23,142.8,206.1,426.2,426.2,1.035,14.26,-22.76,10.53
2001.24235159817,88,1100,1.895,-5.787,-30.05,56.39,8.93,9.38,139.8,208.5,426.1,426.1,0.987,13.84,-22,10.45
2001.24246575342,88,1200,2.223,-7.92,-29.02,98.9,8.26,8.68,142.1,205.7,425.6,425.6,0.996,13.79,-20.75,9.98
2001.24257990868,88,1300,2.404,-9.55,-32.24,100,7.93,8.32,139.8,206.4,425.2,425.2,1.012,14.15,-18.9,9.04
2001.24269406393,88,1400,2.441,-10.41,-30.19,96.2,7.41,7.79,137.3,210.1,424.5,424.5,1.001,13.79,-18.26,9.11
2001.24280821918,88,1500,2.332,-10.23,-30.59,99.8,6.986,7.37,135.2,211.3,423.9,423.9,0.974,13.83,-18.02,8.79
2001.24292237443,88,1600,2.065,-9.42,-28.61,101.9,6.058,6.387,143,204.9,424.1,424.1,1.002,13.8,-17.85,7.27
2001.24303652968,88,1700,1.697,-8.75,-30.2,99.3,5.178,5.491,144.2,204.1,423.8,423.8,1.007,14.02,-18.2,6.207
2001.24315068493,88,1800,1.19,-7.97,-29.43,100.1,4.359,4.663,141.2,206.8,424.3,424.3,1.011,13.97,-19.22,5.338
2001.24326484018,88,1900,0.661,-6.944,-26.7,61.07,4.121,4.472,134.6,212.1,425,425,1.015,14.01,-21.01,5.344
2001.24337899543,88,2000,0.195,-5.32,-33.78,0.271,4.359,4.752,131,215.1,426.3,426.3,1.019,14.64,-23.04,5.508
2001.24349315069,88,2100,0.028,-4.105,-34.37,0.271,4.885,5.312,127.8,219.4,428,428,1.024,14.08,-25.39,5.521
2001.24360730594,88,2200,0.02,-3.895,-32.51,0.272,5.431,5.872,126.2,220.5,429.7,429.7,1.027,13.91,-27.26,6.324
2001.24372146119,88,2300,0.02,-3.75,-30.16,0.272,5.827,6.273,124.1,221,430.3,430.3,1.03,13.78,-28.32,6.559
2001.24383561644,89,0,0.02,-3.624,-27.4,0.272,6.108,6.583,124.8,221.6,430.7,430.7,1.032,13.68,-29.03,6.684
2001.24394977169,89,100,0.02,-3.545,-27.1,0.272,6.179,6.637,125.1,221.8,430.9,430.9,1.034,13.58,-29.56,6.938
2001.24406392694,89,200,0.02,-3.469,-26.77,0.272,6.581,7.05,125,221.7,430.7,430.7,1.036,13.49,-29.99,7.91
