"year" "date.time" "v(m/s)" "vdir" "temp" "year.date" "sw_in(w/m2)" "sw_out(W/m2)"
2006 40.75 3.81 154.4 -11.74 2006.1116438356 17.9 14.2
2006 40.792 3.85 157.8 -12.01 2006.1117589041 4.2 3.4
2006 40.833 2.94 170.2 -12.5 2006.1118712329 0.3 0.2
2006 40.875 1.22 217.6 -14.06 2006.1119863014 0 0
2006 40.917 0.22 231.4 -14.93 2006.1121013699 0 0
2006 40.958 0 231.5 -15.16 2006.1122136986 0 0
2006 41 0.21 230.8 -15.62 2006.1123287671 0 0
2006 41.042 1.27 212.1 -17.18 2006.1124438356 0 0
2006 41.083 1.29 188.6 -17.19 2006.1125561644 0 0
2006 41.125 1.29 161.5 -17.36 2006.1126712329 0 0
2006 41.167 1.32 171 -17.48 2006.1127863014 0 0
2006 41.208 1.36 155.1 -17.88 2006.1128986301 0 0
2006 41.25 1.21 165.2 -19.44 2006.1130136986 0 0
2006 41.292 2 153 -19.05 2006.1131287671 0 0
2006 41.333 2.29 138.5 -19.38 2006.1132410959 0 0
2006 41.375 2.09 132.6 -20.01 2006.1133561644 0 0
2006 41.417 2.38 125.7 -20.36 2006.1134712329 0 0
2006 41.458 2.2 109.4 -21.23 2006.1135835616 0 0
2006 41.5 3.17 83.2 -23.25 2006.1136986301 0.9 0.6
2006 41.542 3.14 84.2 -24.62 2006.1138136986 6 5
2006 41.583 2.88 106.8 -23.5 2006.1139260274 30.5 25.7
2006 41.625 3.01 106.7 -23.23 2006.1140410959 45.7 38.8
2006 41.667 2.74 101.4 -23.58 2006.1141561644 54.7 50.1
2006 41.708 3.12 106.9 -23.96 2006.1142684932 47.9 41.9
2006 41.75 2.99 111.7 -23.57 2006.1143835616 25.8 21.1
2006 41.792 2.77 114.7 -22.73 2006.1144986301 7.5 6
2006 41.833 2.42 117.4 -23.02 2006.1146109589 0.6 0.4
2006 41.875 3.19 152.9 -21.96 2006.1147260274 0 0
2006 41.917 2.93 153.1 -21.92 2006.1148410959 0 0
2006 41.958 2.8 154.9 -22.02 2006.1149534247 0 0
2006 42 1.86 114 -22.28 2006.1150684932 0 0
2006 42.042 2.02 92.5 -22.62 2006.1151835616 0 0
2006 42.083 2.13 111.3 -23.22 2006.1152958904 0 0
2006 42.125 1.85 111.2 -22.8 2006.1154109589 0 0
2006 42.167 3.33 81.6 -27.41 2006.1155260274 0 0
2006 42.208 3.64 72.9 -30.22 2006.1156383562 0 0
2006 42.25 3.47 75.6 -29.29 2006.1157534247 0 0
2006 42.292 3.62 70.8 -30.39 2006.1158684932 0 0
2006 42.333 3.63 73.7 -31.06 2006.1159808219 0 0
2006 42.375 3.81 80 -32.1 2006.1160958904 0 0
2006 42.417 4.34 92.1 -30.1 2006.1162109589 0 0
2006 42.458 4.06 102.1 -28.64 2006.1163232877 0 0
2006 42.5 5.07 106.8 -26.67 2006.1164383562 1.9 1.9
2006 42.542 8.12 108.5 -24.83 2006.1165534247 17.1 24.7
2006 42.583 8.23 114.2 -23.25 2006.1166657534 38.7 52.1
2006 42.625 8.18 120.4 -21.61 2006.1167808219 44.8 56.2
2006 42.667 9.12 126.4 -20.42 2006.1168958904 52.9 46.5
2006 42.708 9.18 123.7 -20.41 2006.1170082192 49.4 47.8
2006 42.75 8.85 108.3 -21.5 2006.1171232877 36.1 36
2006 42.792 9.85 95.3 -23.97 2006.1172383562 10.4 11.8
2006 42.833 10.74 91.5 -25.18 2006.1173506849 0.5 0.5
2006 42.875 10.59 92.4 -24.9 2006.1174657534 0 0
2006 42.917 10.76 88.9 -24.69 2006.1175808219 0 0
2006 42.958 11.13 92.2 -24.62 2006.1176931507 0 0
2006 43 12.34 91.4 -24.58 2006.1178082192 0 0
2006 43.042 12.56 94.8 -24.6 2006.1179232877 0 0
2006 43.083 12.47 85 -24.73 2006.1180356164 0 0
2006 43.125 12.12 89.8 -25.09 2006.1181506849 0 0
2006 43.167 13.5 90.3 -24.5 2006.1182657534 0 0
2006 43.208 13.03 86.9 -24.09 2006.1183780822 0 0
2006 43.25 12.75 93.1 -23.79 2006.1184931507 0 0
2006 43.292 12.75 91.6 -22.99 2006.1186082192 0 0
2006 43.333 11.72 96.2 -22.15 2006.1187205479 0 0
2006 43.375 11.7 98.8 -21.55 2006.1188356164 0 0
2006 43.417 12.65 103.7 -21.22 2006.1189506849 0 0
2006 43.458 12.1 103.8 -21.26 2006.1190630137 0 0
2006 43.5 13.05 104.8 -21.27 2006.1191780822 2.2 1.9
2006 43.542 13.17 100.7 -20.66 2006.1192931507 17.9 21.6
2006 43.583 11.51 109.7 -19.63 2006.1194054795 60.4 64.8
2006 43.625 10.35 119.3 -18.62 2006.1195205479 98.8 85.8
2006 43.667 9.87 121.6 -17.59 2006.1196356164 111 87.6
2006 43.708 11.63 114.5 -16.91 2006.1197479452 90.8 74.9
2006 43.75 11.48 109.5 -16.74 2006.1198630137 50.8 46.9
2006 43.792 11.93 106.8 -16.82 2006.1199780822 13.5 13.2
2006 43.833 12.53 103.5 -16.88 2006.120090411 1.3 1
2006 43.875 13.66 107 -16.62 2006.1202054795 0 0
2006 43.917 12.51 120.7 -16.38 2006.1203205479 0 0
2006 43.958 12.16 119.1 -16.42 2006.1204328767 0 0
2006 44 11.97 128.3 -16.35 2006.1205479452 0 0
2006 44.042 10.82 146.7 -15.88 2006.1206630137 0 0
2006 44.083 9.16 158.6 -15.54 2006.1207753425 0 0
2006 44.125 7.36 145.5 -17.64 2006.120890411 0 0
2006 44.167 6.63 143.3 -19.72 2006.1210054795 0 0
2006 44.208 6.01 148.9 -20.57 2006.1211178082 0 0
2006 44.25 5.22 102.4 -22.3 2006.1212328767 0 0
2006 44.292 4.44 111.7 -22.74 2006.1213479452 0 0
2006 44.333 5.15 105 -22.87 2006.121460274 0 0
2006 44.375 5.7 103.2 -22.79 2006.1215753425 0 0
2006 44.417 6.88 106.2 -23.23 2006.121690411 0 0
2006 44.458 5.49 118.8 -24.2 2006.1218027397 0 0
2006 44.5 6.04 116.1 -24.43 2006.1219178082 2.4 2
2006 44.542 7.22 109.9 -23.81 2006.1220328767 25.1 30.4
2006 44.583 6.88 112.7 -23.46 2006.1221452055 70.2 69.5
2006 44.625 6.83 120.7 -22.69 2006.122260274 110.1 92.3
2006 44.667 6.49 122.3 -22.32 2006.1223753425 122.7 96.1
2006 44.708 7.22 120 -21.78 2006.1224876712 100.6 79.5
2006 44.75 7.77 121.3 -21.6 2006.1226027397 55.7 46.4
2006 44.792 8.5 114.3 -21.53 2006.1227178082 15.2 14.2
2006 44.833 7.76 99.9 -21.75 2006.122830137 1.7 1.3
2006 44.875 8.45 97.9 -21.74 2006.1229452055 0 0
2006 44.917 7.99 84.7 -21.81 2006.123060274 0 0
2006 44.958 7.56 89.6 -21.7 2006.1231726027 0 0
2006 45 7.92 80.7 -21.58 2006.1232876712 0 0
2006 45.042 8.83 88.8 -20.65 2006.1234027397 0 0
2006 45.083 8.89 85.7 -20.53 2006.1235150685 0 0
2006 45.125 9.4 88.5 -19.8 2006.123630137 0 0
2006 45.167 9.79 93.4 -18.33 2006.1237452055 0 0
2006 45.208 9.32 93.4 -17.71 2006.1238575342 0 0
2006 45.25 9.65 96.8 -17.1 2006.1239726027 0 0
2006 45.292 10.38 94.9 -16.85 2006.1240876712 0 0
2006 45.333 10.05 90.9 -16.33 2006.1242 0 0
2006 45.375 9.91 93.5 -15.75 2006.1243150685 0 0
2006 45.417 10.22 97.2 -15.16 2006.124430137 0 0
2006 45.458 9.29 88.3 -15.27 2006.1245424658 0 0
2006 45.5 9.99 83.1 -15.86 2006.1246575342 3 2.5
2006 45.542 11.01 84.4 -15.47 2006.1247726027 25.6 23.9
2006 45.583 11.4 91.9 -15.3 2006.1248849315 46.7 38.8
2006 45.625 11.9 83.5 -16.06 2006.125 67.6 55
2006 45.667 12.07 86.8 -15.88 2006.1251150685 64.1 52
2006 45.708 11.17 86.1 -15.68 2006.1252273973 62.6 50.5
2006 45.75 10.55 90.5 -15.45 2006.1253424658 39.8 32
2006 45.792 10.61 92.4 -15.03 2006.1254575342 14.7 11.8
2006 45.833 11.09 90.8 -15.39 2006.125569863 1.7 1.4
2006 45.875 11.09 83 -16 2006.1256849315 0 0
2006 45.917 12.03 86.9 -15.42 2006.1258 0 0
2006 45.958 12.97 88.5 -16.11 2006.1259123288 0 0
2006 46 13.09 90.5 -16.58 2006.1260273973 0 0
2006 46.042 12.77 88.1 -17.26 2006.1261424658 0 0
2006 46.083 13.21 94.7 -16.86 2006.1262547945 0 0
2006 46.125 13.16 99.5 -16.2 2006.126369863 0 0
2006 46.167 13.79 94.4 -15.98 2006.1264849315 0 0
2006 46.208 13.37 100.8 -16.31 2006.1265972603 0 0
2006 46.25 11 101 -16.38 2006.1267123288 0 0
2006 46.292 10.94 102.6 -16 2006.1268273973 0 0
2006 46.333 12.16 98.2 -16.3 2006.126939726 0 0
2006 46.375 12.58 101.5 -16.5 2006.1270547945 0 0
2006 46.417 12.43 96.1 -16.33 2006.127169863 0 0
2006 46.458 12.01 93.7 -16.96 2006.1272821918 0 0
2006 46.5 11.94 98.2 -16.88 2006.1273972603 3.4 3.3
2006 46.542 11.2 102.2 -16.5 2006.1275123288 30 41.5
2006 46.583 11.87 104 -16.57 2006.1276246575 79.7 84.4
2006 46.625 11.91 110.1 -16.81 2006.127739726 122.1 109.2
2006 46.667 12.15 118.3 -17.06 2006.1278547945 134.9 112.8
2006 46.708 11.57 124.4 -17.52 2006.1279671233 122.3 99.7
2006 46.75 9.68 127.5 -18.13 2006.1280821918 78.5 64.3
2006 46.792 7.78 119.2 -19.15 2006.1281972603 21.2 18.2
2006 46.833 7.24 114.7 -19.99 2006.128309589 2.2 1.7
2006 46.875 7.44 116.3 -20.21 2006.1284246575 0 0
2006 46.917 7.43 116.3 -20.57 2006.128539726 0 0
2006 46.958 7.86 118.6 -20.6 2006.1286520548 0 0
2006 47 8.09 124.1 -19.63 2006.1287671233 0 0
2006 47.042 8.11 127.6 -18.76 2006.1288821918 0 0
2006 47.083 7.21 133 -18.22 2006.1289945205 0 0
2006 47.125 6.3 129.5 -17.94 2006.129109589 0 0
2006 47.167 5.64 126.5 -17.97 2006.1292246575 0 0
2006 47.208 5.21 121.4 -18.08 2006.1293369863 0 0
2006 47.25 4.63 124.5 -18.31 2006.1294520548 0 0
2006 47.292 4.01 133.1 -18.67 2006.1295671233 0 0
2006 47.333 4.13 134.8 -18.65 2006.1296794521 0 0
2006 47.375 4 128.1 -18.53 2006.1297945205 0 0
2006 47.417 4 129.3 -18.49 2006.129909589 0 0
2006 47.458 4.17 132.8 -18.36 2006.1300219178 0.1 0
2006 47.5 3.87 145.2 -18.13 2006.1301369863 3.1 2.6
2006 47.542 3.48 146.4 -18.09 2006.1302520548 19.3 16
2006 47.583 2.73 135 -18.04 2006.1303643836 47.6 39.3
2006 47.625 2.08 141.3 -17.9 2006.1304794521 66.7 55.1
2006 47.667 1.69 122.5 -17.79 2006.1305945205 72.9 60.3
2006 47.708 0.56 173.2 -17.58 2006.1307068493 65.4 54.3
2006 47.75 1.1 247 -17.76 2006.1308219178 42.5 35.9
2006 47.792 1.84 290.7 -18.54 2006.1309369863 17.4 14.7
2006 47.833 1.26 274 -19.13 2006.1310493151 2.3 2
2006 47.875 1.69 99.1 -19.11 2006.1311643836 0 0
2006 47.917 1.95 58.52 -20.1 2006.1312794521 0 0
2006 47.958 1.01 103.2 -18.65 2006.1313917808 0 0
2006 48 1.62 158.1 -18.25 2006.1315068493 0 0
2006 48.042 1.64 125.7 -18.85 2006.1316219178 0 0
2006 48.083 1.65 112.6 -19.07 2006.1317342466 0 0
2006 48.125 0.98 120.4 -19.75 2006.1318493151 0 0
2006 48.167 2.62 101.4 -20.23 2006.1319643836 0 0
2006 48.208 5.76 84.7 -22.52 2006.1320767123 0 0
2006 48.5 7.76 87.6 -24.25 2006.1328767123 1.9 2.2
2006 48.542 7.08 88.1 -26.49 2006.1329917808 49.7 52.7
2006 48.583 7.8 90.4 -26.2 2006.1331041096 120.4 99.2
2006 48.625 7.6 96.3 -25.35 2006.1332191781 174.5 126
2006 48.667 8.87 96.7 -24.92 2006.1333342466 182.1 129.4
2006 48.708 9.31 97.6 -24.75 2006.1334465753 148.1 108.9
2006 48.75 8.85 97.2 -24.61 2006.1335616438 90.2 69.6
2006 48.792 8.89 99.6 -24.95 2006.1336767123 31.1 26.3
2006 48.833 8.69 96.9 -25.48 2006.1337890411 3.5 2.8
2006 48.875 9.17 93.1 -25.16 2006.1339041096 0.1 0
2006 48.917 9.25 95.4 -25.47 2006.1340191781 0 0
2006 49.167 10.25 95 -25.36 2006.1347041096 0 0
2006 49.208 10.65 97.5 -25.31 2006.1348164384 0 0
2006 49.25 10.65 97.5 -25.18 2006.1349315068 0 0
2006 49.292 10.65 97.5 -25.24 2006.1350465753 0 0
2006 49.333 10.65 97.5 -25.24 2006.1351589041 0 0
2006 49.375 10.65 97.5 -25.21 2006.1352739726 0 0
2006 49.417 10.65 97.5 -24.85 2006.1353890411 0 0
2006 49.458 10.65 97.5 -24.64 2006.1355013699 0.2 0.2
2006 49.5 10.65 97.5 -24.78 2006.1356164384 7.3 8.5
2006 49.542 10.65 97.5 -24.78 2006.1357315068 47.8 57.4
2006 49.583 10.65 97.5 -24.78 2006.1358438356 111.2 104.4
2006 49.625 10.65 97.5 -24.78 2006.1359589041 156.2 129.4
2006 49.667 10.65 97.5 -24.78 2006.1360739726 165.9 135.3
2006 49.708 10.65 97.5 -24.78 2006.1361863014 149.4 111.9
2006 49.75 10.65 97.5 -24.78 2006.1363013699 95.9 72.7
2006 49.792 10.65 97.5 -24.78 2006.1364164384 35 29.5
2006 49.833 10.65 97.5 -24.78 2006.1365287671 3.8 3.1
2006 49.875 10.65 97.5 -24.78 2006.1366438356 0.1 0.1
2006 49.917 10.65 97.5 -24.78 2006.1367589041 0 0
2006 49.958 10.65 97.5 -24.78 2006.1368712329 0 0
2006 50 10.65 97.5 -24.78 2006.1369863014 0 0
2006 50.042 10.65 97.5 -24.78 2006.1371013699 0 0
2006 50.083 10.65 97.5 -24.78 2006.1372136986 0 0
2006 50.125 10.65 97.5 -24.78 2006.1373287671 0 0
2006 50.167 10.65 97.5 -24.78 2006.1374438356 0 0
2006 50.208 10.65 97.5 -24.78 2006.1375561644 0 0
2006 50.25 10.65 97.5 -24.78 2006.1376712329 0 0
2006 50.292 10.65 97.5 -24.78 2006.1377863014 0 0
2006 50.333 10.65 97.5 -24.78 2006.1378986301 0 0
2006 50.375 10.65 97.5 -24.78 2006.1380136986 0 0
2006 50.417 10.65 97.5 -24.78 2006.1381287671 0 0
2006 50.458 10.65 97.5 -24.78 2006.1382410959 0.1 0.1
2006 50.5 10.65 97.5 -24.78 2006.1383561644 4 3.4
2006 50.542 10.65 97.5 -24.78 2006.1384712329 24.6 20.2
2006 50.583 10.65 97.5 -24.78 2006.1385835616 37.4 31
2006 50.625 10.65 97.5 -24.78 2006.1386986301 58.3 48.3
2006 50.667 10.65 97.5 -24.78 2006.1388136986 75.1 62.3
2006 50.708 10.65 97.5 -24.78 2006.1389260274 71.7 59.5
2006 50.75 10.65 97.5 -24.78 2006.1390410959 49.4 40.9
2006 50.792 10.65 97.5 -24.78 2006.1391561644 19.8 16.3
2006 50.833 10.65 97.5 -24.78 2006.1392684932 5.4 4.3
2006 50.875 10.65 97.5 -24.78 2006.1393835616 0 0
2006 50.917 10.65 97.5 -24.78 2006.1394986301 0 0
2006 50.958 10.65 97.5 -24.78 2006.1396109589 0 0
2006 51 10.65 97.5 -24.78 2006.1397260274 0 0
2006 51.042 10.65 97.5 -24.78 2006.1398410959 0 0
2006 51.083 10.65 97.5 -24.78 2006.1399534247 0 0
2006 51.125 10.65 97.5 -24.78 2006.1400684932 0 0
2006 51.167 10.65 97.5 -24.78 2006.1401835616 0 0
2006 51.208 10.65 97.5 -24.78 2006.1402958904 0 0
2006 51.25 10.65 97.5 -24.78 2006.1404109589 0 0
2006 51.292 10.65 97.5 -24.78 2006.1405260274 0 0
2006 51.333 10.65 97.5 -24.78 2006.1406383562 0 0
2006 51.417 10.65 97.5 -24.78 2006.1408684932 0 0
2006 51.5 10.65 97.5 -24.78 2006.1410958904 13.7 13.4
2006 51.542 10.65 97.5 -24.78 2006.1412109589 91.2 92.4
2006 51.583 10.65 97.5 -24.78 2006.1413232877 129.1 128.3
2006 51.625 10.65 97.5 -24.78 2006.1414383562 137.1 121.3
2006 51.667 10.65 97.5 -24.78 2006.1415534247 184.3 152.6
2006 51.708 10.65 97.5 -24.78 2006.1416657534 137.8 109.9
2006 51.75 10.65 97.5 -24.78 2006.1417808219 99.2 81.2
2006 51.792 10.65 97.5 -24.78 2006.1418958904 37.5 33.8
2006 51.833 10.65 97.5 -24.78 2006.1420082192 7.2 6.4
2006 51.875 10.65 97.5 -24.78 2006.1421232877 0.1 0.1
2006 51.917 10.65 97.5 -24.78 2006.1422383562 0 0
2006 52.5 10.65 97.5 -24.78 2006.1438356164 7.2 5.8
2006 52.542 10.65 97.5 -24.78 2006.1439506849 37.1 30
2006 52.583 10.65 97.5 -24.78 2006.1440630137 58.6 47.3
2006 52.625 10.65 97.5 -24.78 2006.1441780822 90.5 72.9
2006 52.667 10.65 97.5 -24.78 2006.1442931507 99.5 80.1
2006 52.708 10.65 97.5 -24.78 2006.1444054795 95.3 76
2006 52.75 10.65 97.5 -24.78 2006.1445205479 70.8 56.5
2006 52.792 10.65 97.5 -24.78 2006.1446356164 25.2 20.2
2006 52.833 10.65 97.5 -24.78 2006.1447479452 5 4
2006 52.875 10.65 97.5 -24.78 2006.1448630137 0.2 0.1
2006 52.917 10.65 97.5 -24.78 2006.1449780822 0 0
2006 52.958 10.65 97.5 -24.78 2006.145090411 0 0
2006 53 10.65 97.5 -24.78 2006.1452054795 0 0
2006 53.042 10.65 97.5 -24.78 2006.1453205479 0 0
2006 53.5 10.65 97.5 -24.78 2006.1465753425 15.2 14.6
2006 53.542 10.65 97.5 -24.78 2006.146690411 43.8 38.1
2006 53.583 10.65 97.5 -24.78 2006.1468027397 70 57
2006 53.625 10.65 97.5 -24.78 2006.1469178082 97.9 79.1
2006 53.667 10.65 97.5 -24.78 2006.1470328767 176.9 145.6
2006 53.708 10.65 97.5 -24.78 2006.1471452055 82.3 67.1
2006 53.75 10.65 97.5 -24.78 2006.147260274 132.4 108.7
2006 53.792 10.65 97.5 -24.78 2006.1473753425 49.3 41.3
2006 53.833 10.65 97.5 -24.78 2006.1474876712 11 8.7
2006 53.875 10.65 97.5 -24.78 2006.1476027397 0.3 0.2
2006 53.917 10.65 97.5 -24.78 2006.1477178082 0 0
2006 54.5 10.65 97.5 -24.78 2006.1493150685 4.2 3.4
2006 54.542 10.65 97.5 -24.78 2006.149430137 36.2 28.8
2006 54.583 10.65 97.5 -24.78 2006.1495424658 97.2 77.1
2006 54.625 10.65 97.5 -24.78 2006.1496575342 113.3 91.2
2006 54.667 10.65 97.5 -24.78 2006.1497726027 166.8 135.9
2006 54.708 10.65 97.5 -24.78 2006.1498849315 168.8 135.3
2006 54.75 10.65 97.5 -24.78 2006.15 123.8 96
2006 54.792 10.65 97.5 -24.78 2006.1501150685 56.5 47.4
2006 54.833 10.65 97.5 -24.78 2006.1502273973 10.8 9.2
2006 54.875 10.65 97.5 -24.78 2006.1503424658 0.4 0.3
2006 54.917 10.65 97.5 -24.78 2006.1504575342 0 0
2006 54.958 10.65 97.5 -24.78 2006.150569863 0 0
2006 55 10.65 97.5 -24.78 2006.1506849315 0 0
2006 55.042 10.65 97.5 -24.78 2006.1508 0 0
2006 55.083 10.65 97.5 -24.78 2006.1509123288 0 0
2006 55.125 10.65 97.5 -24.78 2006.1510273973 0 0
2006 55.167 10.65 97.5 -24.78 2006.1511424658 0 0
2006 55.208 10.65 97.5 -24.78 2006.1512547945 0 0
2006 55.25 10.65 97.5 -24.78 2006.151369863 0 0
2006 55.292 10.65 97.5 -24.78 2006.1514849315 0 0
2006 55.333 10.65 97.5 -24.78 2006.1515972603 0 0
2006 55.375 10.65 97.5 -24.78 2006.1517123288 0 0
2006 55.417 10.65 97.5 -24.78 2006.1518273973 0 0
2006 55.458 10.65 97.5 -24.78 2006.151939726 1.1 0.8
2006 55.5 10.65 97.5 -24.78 2006.1520547945 24.8 21.9
2006 55.542 10.65 97.5 -24.78 2006.152169863 80.2 72.6
2006 55.583 10.65 97.5 -24.78 2006.1522821918 77.8 71.3
2006 55.625 10.65 97.5 -24.78 2006.1523972603 118.2 106.1
2006 55.667 10.65 97.5 -24.78 2006.1525123288 124.8 104.6
2006 55.708 10.65 97.5 -24.78 2006.1526246575 87.2 70.9
2006 55.75 10.65 97.5 -24.78 2006.152739726 64.3 52.2
2006 55.792 10.65 97.5 -24.78 2006.1528547945 28.4 23.2
2006 55.833 10.65 97.5 -24.78 2006.1529671233 5.8 4.7
2006 55.875 10.65 97.5 -24.78 2006.1530821918 0.2 0.1
2006 55.917 10.65 97.5 -24.78 2006.1531972603 0 0
2006 55.958 10.65 97.5 -24.78 2006.153309589 0 0
2006 56 10.65 97.5 -24.78 2006.1534246575 0 0
2006 56.042 10.65 97.5 -24.78 2006.153539726 0 0
2006 56.083 10.65 97.5 -24.78 2006.1536520548 0 0
2006 56.125 10.65 97.5 -24.78 2006.1537671233 0 0
2006 56.167 10.65 97.5 -24.78 2006.1538821918 0 0
2006 56.208 10.65 97.5 -24.78 2006.1539945205 0 0
2006 56.25 10.65 97.5 -24.78 2006.154109589 0 0
2006 56.292 10.65 97.5 -24.78 2006.1542246575 0 0
2006 56.333 10.65 97.5 -24.78 2006.1543369863 0 0
2006 56.375 10.65 97.5 -24.78 2006.1544520548 0 0
2006 56.417 10.65 97.5 -24.78 2006.1545671233 0 0
2006 56.458 10.65 97.5 -24.78 2006.1546794521 0.7 0.5
2006 56.5 10.65 97.5 -24.78 2006.1547945205 11.8 9.6
2006 56.542 10.65 97.5 -24.78 2006.154909589 29.4 24.1
2006 56.583 10.65 97.5 -24.78 2006.1550219178 59.7 49.8
2006 56.625 10.65 97.5 -24.78 2006.1551369863 122.9 102
2006 56.667 10.65 97.5 -24.78 2006.1552520548 129.1 104.5
2006 56.708 10.65 97.5 -24.78 2006.1553643836 174.8 140.3
2006 56.75 10.65 97.5 -24.78 2006.1554794521 108 85.5
2006 56.792 10.65 97.5 -24.78 2006.1555945205 49.3 39.1
2006 56.833 10.65 97.5 -24.78 2006.1557068493 10.8 8.5
2006 56.875 10.65 97.5 -24.78 2006.1558219178 0.5 0.4
2006 56.917 10.65 97.5 -24.78 2006.1559369863 0 0
2006 56.958 10.65 97.5 -24.78 2006.1560493151 0 0
2006 57 10.65 97.5 -24.78 2006.1561643836 0 0
2006 57.042 10.65 97.5 -24.78 2006.1562794521 0 0
2006 57.083 10.65 97.5 -24.78 2006.1563917808 0 0
2006 57.125 10.65 97.5 -24.78 2006.1565068493 0 0
2006 57.167 10.65 97.5 -24.78 2006.1566219178 0 0
2006 57.208 10.65 97.5 -24.78 2006.1567342466 0 0
2006 57.25 10.65 97.5 -24.78 2006.1568493151 0 0
2006 57.292 10.65 97.5 -24.78 2006.1569643836 0 0
2006 57.333 10.65 97.5 -24.78 2006.1570767123 0 0
2006 57.375 10.65 97.5 -24.78 2006.1571917808 0 0
2006 57.417 10.65 97.5 -24.78 2006.1573068493 0 0
2006 57.458 10.65 97.5 -24.78 2006.1574191781 3 2.6
2006 57.5 10.65 97.5 -24.78 2006.1575342466 27.3 33.9
2006 57.542 10.65 97.5 -24.78 2006.1576493151 81.9 84.8
2006 57.583 10.65 97.5 -24.78 2006.1577616438 156.4 147.5
2006 57.625 10.65 97.5 -24.78 2006.1578767123 191.3 172.9
2006 57.667 10.65 97.5 -24.78 2006.1579917808 205.6 173.2
2006 57.708 10.65 97.5 -24.78 2006.1581041096 190.1 148.1
2006 57.75 10.65 97.5 -24.78 2006.1582191781 151.1 108.5
2006 57.792 10.65 97.5 -24.78 2006.1583342466 75.3 53.8
2006 57.833 10.65 97.5 -24.78 2006.1584465753 18.3 12.7
2006 57.875 10.65 97.5 -24.78 2006.1585616438 0.9 0.6
2006 57.917 10.65 97.5 -24.78 2006.1586767123 0 0
2006 57.958 10.65 97.5 -24.78 2006.1587890411 0 0
2006 58 10.65 97.5 -24.78 2006.1589041096 0 0
2006 58.042 10.65 97.5 -24.78 2006.1590191781 0 0
2006 58.083 10.65 97.5 -24.78 2006.1591315068 0 0
2006 58.125 10.65 97.5 -24.78 2006.1592465753 0 0
2006 58.167 10.65 97.5 -24.78 2006.1593616438 0 0
2006 58.208 10.65 97.5 -24.78 2006.1594739726 0 0
2006 58.25 10.65 97.5 -24.78 2006.1595890411 0 0
2006 58.292 10.65 97.5 -24.78 2006.1597041096 0 0
2006 58.333 10.65 97.5 -24.78 2006.1598164384 0 0
2006 58.375 10.65 97.5 -24.78 2006.1599315068 0 0
2006 58.417 10.65 97.5 -24.78 2006.1600465753 0 0
2006 58.458 10.65 97.5 -24.78 2006.1601589041 3 2.6
2006 58.5 10.65 97.5 -24.78 2006.1602739726 32.7 43.3
2006 58.542 10.65 97.5 -24.78 2006.1603890411 108.7 104.1
2006 58.583 10.65 97.5 -24.78 2006.1605013699 173.5 152.8
2006 58.625 10.65 97.5 -24.78 2006.1606164384 211.4 176.5
2006 58.667 10.65 97.5 -24.78 2006.1607315068 221 177.3
2006 58.708 10.65 97.5 -24.78 2006.1608438356 205.4 157.1
2006 58.75 10.65 97.5 -24.78 2006.1609589041 167.4 117.4
2006 58.792 10.65 97.5 -24.78 2006.1610739726 95.7 64.4
2006 58.833 10.65 97.5 -24.78 2006.1611863014 24.6 17.9
2006 58.875 10.65 97.5 -24.78 2006.1613013699 1.7 1.3
2006 58.917 10.65 97.5 -24.78 2006.1614164384 0 0
2006 58.958 10.65 97.5 -24.78 2006.1615287671 0 0
2006 59 10.65 97.5 -24.78 2006.1616438356 0 0
2006 59.042 10.65 97.5 -24.78 2006.1617589041 0 0
2006 59.083 10.65 97.5 -24.78 2006.1618712329 0 0
2006 59.125 10.65 97.5 -24.78 2006.1619863014 0 0
2006 59.167 10.65 97.5 -24.78 2006.1621013699 0 0
2006 59.208 10.65 97.5 -24.78 2006.1622136986 0 0
2006 59.25 10.65 97.5 -24.78 2006.1623287671 0 0
2006 59.292 10.65 97.5 -24.78 2006.1624438356 0 0
2006 59.333 10.65 97.5 -24.78 2006.1625561644 0 0
2006 59.375 10.65 97.5 -24.78 2006.1626712329 0 0
2006 59.417 10.65 97.5 -24.78 2006.1627863014 0 0
2006 59.458 10.65 97.5 -24.78 2006.1628986301 3.9 3.7
2006 59.5 10.65 97.5 -24.78 2006.1630136986 34.2 47.8
2006 59.542 10.65 97.5 -24.78 2006.1631287671 114.7 111.1
2006 59.583 10.65 97.5 -24.78 2006.1632410959 180.8 157.9
2006 59.625 10.65 97.5 -24.78 2006.1633561644 217 186.5
2006 59.667 10.65 97.5 -24.78 2006.1634712329 229.1 191.2
2006 59.708 10.65 97.5 -24.78 2006.1635835616 221.9 170.3
2006 59.75 10.65 97.5 -24.78 2006.1636986301 179.3 127.8
2006 59.792 10.65 97.5 -24.78 2006.1638136986 106 71.8
2006 59.833 10.65 97.5 -24.78 2006.1639260274 29 20.6
2006 59.875 10.65 97.5 -24.78 2006.1640410959 2.8 2
2006 59.917 10.65 97.5 -24.78 2006.1641561644 0 0
2006 59.958 10.65 97.5 -24.78 2006.1642684932 0 0
2006 60 10.65 97.5 -24.78 2006.1643835616 0 0
2006 60.042 10.65 97.5 -24.78 2006.1644986301 0 0
2006 60.083 10.65 97.5 -24.78 2006.1646109589 0 0
2006 60.125 10.65 97.5 -24.78 2006.1647260274 0 0
