day_of_year,hour,r1,r2,r3,NR
270,1900,1.117,1.126,1.039,.33
270,2000,.487,.493,.458,.182
270,2100,.113,.116,.109,.025
270,2200,.004,.005,.005,-.067
270,2300,0,0,0,-.069
271,0,0,0,0,-.114
271,100,0,0,0,-.092
271,200,0,0,0,-.116
271,300,0,0,0,-.077
271,400,0,0,0,-.144
271,500,0,0,0,-.104
271,600,0,0,0,-.053
271,700,0,0,0,-.061
271,800,0,0,0,-.064
271,900,0,.001,.002,-.069
271,1000,.067,.069,.065,-.03
271,1100,.366,.367,.34,.114
271,1200,.692,.688,.64,.177
271,1300,.879,.87,.815,.202
271,1400,1.291,1.271,1.188,.31
271,1500,1.814,1.78,1.667,.356
271,1600,2.088,2.045,1.914,.331
271,1700,2.167,2.114,1.972,.235
271,1800,1.967,1.902,1.756,-.168
271,1900,1.259,1.206,1.114,-.368
271,2000,.98,.904,.785,-1.569
271,2100,.277,.247,.196,-2.007
271,2200,.006,.006,.007,-2.8
271,2300,0,0,0,-3.021
272,0,0,0,0,-3.106
272,100,0,0,0,-3.102
272,200,-.001,0,0,-3.061
272,300,-.001,0,0,-2.884
272,400,-.001,0,0,-2.611
272,500,-.001,0,0,-2.341
272,600,0,0,0,-1.399
272,700,-.001,0,0,-1.255
272,800,-.001,0,0,-.599
272,900,0,0,.002,-.676
272,1000,.069,.072,.066,-.004
272,1100,.532,.54,.495,.043
272,1200,1.093,1.101,1.01,.103
272,1300,1.286,1.29,1.188,.393
272,1400,2.7,2.697,2.466,.589
272,1500,3.145,3.108,2.816,-.022
272,1600,2.299,2.272,2.087,-.633
272,1700,1.582,1.569,1.443,-.382
272,1800,1.093,1.093,1.015,-.054
272,1900,.724,.724,.674,-.1
272,2000,.32,.323,.302,-.148
272,2100,.162,.165,.153,-.362
272,2200,.005,.005,.005,-.714
272,2300,0,0,0,-.399
273,0,0,0,0,-.388
273,100,0,0,0,-.389
273,200,0,0,.001,-.548
273,300,0,0,.001,-.737
273,400,0,0,0,-.55
273,500,0,0,.002,-.935
273,600,0,0,.002,-1.204
273,700,0,0,.002,-1.89
273,800,0,0,.001,-1.567
273,900,0,0,.002,-2.745
273,1000,.032,.034,.033,-1.998
273,1100,.332,.354,.331,-2.396
273,1200,1.261,1.304,1.146,-1.854
273,1300,1.916,1.938,1.752,-1.858
273,1400,2.419,2.414,2.177,-1.256
273,1500,2.728,2.689,2.389,-.664
273,1600,2.768,2.705,2.388,-.361
273,1700,2.562,2.49,2.178,-.451
273,1800,2.123,2.049,1.783,-.822
273,1900,1.517,1.447,1.216,-1.14
273,2000,.753,.675,.519,-1.75
273,2100,.131,.109,.08,-2.181
273,2200,.003,.004,.003,-2.621
273,2300,0,.001,0,-2.636
274,0,-.001,0,0,-2.689
274,100,-.001,0,0,-2.711
274,200,-.001,.001,0,-2.736
274,300,-.001,.001,0,-2.899
274,400,-.001,0,0,-2.993
274,500,-.001,0,0,-3.021
274,600,-.002,0,0,-3.003
274,700,-.002,0,0,-3.025
274,800,-.001,0,0,-3.074
274,900,0,0,0,-3.12
274,1000,.039,.044,.043,-3.123
274,1100,.407,.464,.475,-3.834
274,1200,1.183,1.253,1.131,-3.87
274,1300,1.833,1.885,1.697,-2.278
274,1400,2.334,2.366,2.101,-1.104
274,1500,2.641,2.64,2.318,-.517
274,1600,2.693,2.663,2.312,-.094
274,1700,2.486,2.436,2.097,-.115
274,1800,2.008,1.947,1.665,-.477
274,1900,1.438,1.375,1.132,-.934
274,2000,.441,.411,.34,-2.028
274,2100,.043,.044,.042,-2.396
274,2200,0,.001,.001,-2.585
274,2300,0,0,0,-2.563
275,0,-.001,0,0,-2.472
275,100,-.001,0,0,-2.578
275,200,-.002,0,0,-2.62
275,300,-.002,0,0,-2.541
275,400,-.002,0,0,-2.431
275,500,-.002,0,0,-2.371
275,600,-.002,0,0,-2.378
275,700,-.002,.001,0,-2.381
275,800,-.002,0,0,-2.487
275,900,0,.001,0,-2.534
275,1000,.033,.038,.037,-2.465
275,1100,.219,.242,.233,-2.525
275,1200,.716,.766,.672,-2.384
275,1300,1.886,1.95,1.719,-.906
275,1400,1.424,1.459,1.302,-.732
275,1500,2.205,2.236,1.978,.261
275,1600,2.074,2.096,1.857,.355
275,1700,2.026,2.038,1.803,.528
275,1800,1.184,1.204,1.087,.339
275,1900,.686,.703,.639,.589
275,2000,.327,.337,.307,.212
275,2100,.041,.044,.041,.152
275,2200,0,.002,0,.107
275,2300,-.001,.001,0,.07
276,0,-.001,0,0,.05
276,100,-.001,0,0,.018
276,200,-.001,0,0,-.107
276,300,-.002,0,0,-.326
276,400,-.002,0,0,-.047
276,500,-.001,0,0,.043
276,600,-.001,0,0,-.046
276,700,-.002,0,0,-.308
276,800,-.001,0,0,-.626
276,900,0,.002,0,-.071
276,1000,.022,.024,.023,-.132
276,1100,.161,.168,.154,-.163
276,1200,.483,.499,.45,.111
276,1300,.994,1.018,.918,.227
276,1400,1.429,1.455,1.315,.423
276,1500,1.757,1.784,1.617,.548
276,1600,1.764,1.777,1.607,.446
276,1700,1.282,1.294,1.182,.356
276,1800,1.071,1.087,.998,.347
276,1900,.626,.639,.587,.179
276,2000,.275,.283,.262,.055
276,2100,.043,.046,.043,-.144
276,2200,0,0,.001,-.197
276,2300,-.002,0,0,-.166
277,0,-.002,0,.001,-.153
277,100,-.002,0,0,-.086
277,200,-.002,0,0,-.076
277,300,-.002,0,.001,-.073
277,400,-.002,0,.001,-.092
277,500,-.002,0,0,-.14
277,600,-.002,0,0,-.39
277,700,-.002,0,.001,-.271
277,800,-.002,0,0,.037
277,900,0,0,0,-.021
277,1000,.019,.02,.022,.011
277,1100,.525,.522,.358,-.153
277,1200,1.153,1.291,1.017,-.505
277,1300,1.451,1.873,1.568,-1.258
277,1400,1.685,2.807,1.974,-.255
277,1500,2.52,2.71,2.215,-3.812
277,1600,2.619,2.34,2.233,-5.168
277,1700,2.364,2.266,2.009,-5.487
277,1800,1.911,1.874,1.583,-4.791
277,1900,1.297,1.24,1,-2.784
277,2000,.496,.439,.346,-1.001
277,2100,.04,.039,.035,-1.421
277,2200,0,0,0,-1.543
277,2300,0,0,0,-1.607
278,0,0,0,0,-1.678
278,100,0,0,0,-1.733
278,200,0,0,0,-1.716
278,300,0,0,0,-1.752
278,400,0,0,0,-1.823
278,500,0,0,0,-1.802
278,600,0,0,0,-1.24
278,700,0,0,0,-.615
278,800,0,0,0,-.534
278,900,0,0,.003,-.416
278,1000,.027,.029,.027,-.412
278,1100,.194,.207,.192,-.112
278,1200,.521,.54,.488,.186
278,1300,.934,.963,.865,.382
278,1400,1.25,1.286,1.156,.506
278,1500,1.487,1.522,1.366,.527
278,1600,1.729,1.76,1.568,.478
278,1700,1.483,1.516,1.354,.657
278,1800,1.526,1.531,1.33,.297
278,1900,.742,.747,.659,-.723
278,2000,.263,.255,.218,-1.808
278,2100,.027,.028,.025,-1.529
278,2200,0,0,0,-2.395
278,2300,0,0,0,-2.448
279,0,0,0,0,-2.366
279,100,0,0,0,-2.345
279,200,0,0,0,-2.293
279,300,0,0,0,-2.284
279,400,0,0,0,-2.291
279,500,0,0,0,-2.26
279,600,0,0,0,-2.205
279,700,0,0,.001,-2.132
279,800,0,0,.001,-2.128
279,900,0,0,0,-2.087
279,1000,.04,.043,.039,-1.313
279,1100,.374,.416,.404,-.928
279,1200,1.096,1.152,1.013,-.71
279,1300,1.468,1.523,1.338,-1.478
279,1400,1.704,1.745,1.522,-1.5
279,1500,2.506,2.53,2.183,-.949
279,1600,1.763,1.771,1.528,-.824
279,1700,2.153,2.159,1.878,.822
279,1800,1.213,1.212,1.042,-.906
279,1900,.489,.502,.451,-.653
279,2000,.203,.21,.19,-.501
279,2100,.022,.023,.021,-.772
279,2200,0,0,0,-1.8
279,2300,0,0,0,-1.738
280,0,0,0,0,-.619
280,100,0,0,0,-.095
280,200,0,0,0,-.949
280,300,0,0,0,-1.252
280,400,0,0,0,-1.123
280,500,0,0,0,-.822
280,600,0,0,0,-.167
280,700,0,0,0,.152
280,800,0,0,0,.111
280,900,0,0,0,.016
280,1000,.009,.01,.01,-.506
280,1100,.181,.189,.172,.142
280,1200,.407,.421,.388,.589
280,1300,.726,.749,.687,.524
280,1400,1.014,1.043,.957,.529
280,1500,1.16,1.194,1.095,.546
280,1600,1.206,1.242,1.132,.514
280,1700,1.018,1.046,.961,.385
280,1800,.811,.835,.766,.257
280,1900,.456,.472,.435,.294
280,2000,.144,.15,.14,.072
280,2100,.015,.016,.015,-.104
280,2200,-.001,0,0,-.248
280,2300,-.002,0,0,-.779
281,0,-.002,0,0,-.95
281,100,-.001,0,0,-1.058
281,200,0,.002,0,-.65
281,300,0,.002,0,-.705
281,400,0,.002,0,-1.431
281,500,0,0,0,-1.309
281,600,0,0,0,-.769
281,700,0,0,0,-.473
281,800,0,0,0,-.871
281,900,0,0,0,-.223
281,1000,.009,.009,.009,-.452
281,1100,.159,.167,.152,-.455
281,1200,.396,.412,.374,-.737
281,1300,1.207,1.245,1.113,-1.093
281,1400,1.684,1.723,1.523,-2.076
281,1500,1.546,1.565,1.357,-1.315
281,1600,1.791,1.804,1.579,.304
281,1700,1.451,1.445,1.236,-.588
281,1800,1.138,1.139,1.001,.112
281,1900,.777,.786,.702,.231
281,2000,.161,.166,.151,-.922
281,2100,.015,.015,.014,-1.195
281,2200,0,0,0,-.862
281,2300,0,0,0,-.959
282,0,0,0,0,-.708
282,100,0,0,0,-.313
282,200,0,0,0,-.317
282,300,0,0,0,-.138
282,400,0,0,0,-.421
282,500,0,0,0,-.305
282,600,0,0,0,-.226
282,700,0,0,0,-.179
282,800,0,0,0,-.077
282,900,0,.002,0,-.125
282,1000,.007,.009,.007,-.043
282,1100,.104,.11,.102,.091
282,1200,.678,.704,.64,.122
282,1300,1.406,1.449,1.317,-.848
282,1400,1.742,1.784,1.596,-2.703
282,1500,2.174,2.197,1.927,-2.492
282,1600,2.03,2.041,1.78,-1.496
282,1700,1.735,1.719,1.481,-1.064
282,1800,2.079,2.052,1.789,.271
282,1900,1.692,1.657,1.403,-.754
282,2000,.277,.255,.213,-2.07
282,2100,.012,.013,.011,-2.334
282,2200,0,0,0,-2.453
282,2300,0,0,0,-2.467
283,0,0,0,0,-2.412
283,100,0,0,0,-2.374
283,200,0,0,0,-2.419
283,300,0,0,.001,-2.417
283,400,0,0,.001,-2.121
283,500,0,0,0,-1.637
283,600,0,0,0,-1.203
283,700,0,0,0,-1.317
283,800,0,0,.001,-1.253
283,900,0,0,0,-.55
283,1000,.005,.006,.006,-.539
283,1100,.086,.091,.084,.036
283,1200,.433,.451,.41,.159
283,1300,.815,.839,.76,.307
283,1400,1.308,1.341,1.208,.702
283,1500,1.695,1.735,1.554,.28
283,1600,1.124,1.154,1.045,.305
283,1700,1.416,1.451,1.313,.634
283,1800,.599,.613,.552,-.565
283,1900,.415,.427,.387,-.468
283,2000,.129,.134,.124,-.341
283,2100,.009,.01,.009,-.733
283,2200,0,0,0,-.968
283,2300,0,0,0,-1.515
284,0,0,0,0,-1.958
284,100,0,0,0,-.688
284,200,0,0,0,-.368
284,300,0,0,0,-.286
284,400,0,0,0,-.342
284,500,0,0,0,-.334
284,600,0,0,0,-.457
284,700,0,0,0,-.618
284,800,0,.002,0,-1.063
284,900,0,0,0,-1.902
284,1000,.006,.007,.006,-2.509
284,1100,.115,.134,.146,-2.511
284,1200,.604,.674,.66,-3.07
284,1300,1.293,1.353,1.201,-2.921
284,1400,1.773,1.817,1.595,-2.398
284,1500,2.053,2.073,1.788,-1.884
284,1600,2.091,2.089,1.77,-1.388
284,1700,1.886,1.867,1.546,-1.107
284,1800,1.469,1.436,1.139,-1.407
284,1900,.838,.778,.602,-2.035
284,2000,.201,.173,.143,-2.157
284,2100,.006,.007,.007,-2.384
284,2200,0,0,0,-2.365
284,2300,0,0,0,-2.397
285,0,0,0,0,-2.455
285,100,0,0,0,-2.521
285,200,0,0,0,-2.607
285,300,0,0,0,-2.603
285,400,0,0,0,-2.602
285,500,0,0,0,-2.559
285,600,0,0,0,-2.461
285,700,0,0,0,-2.642
285,800,0,0,0,-2.62
285,900,0,0,0,-2.639
285,1000,.005,.006,.006,-2.646
285,1100,.094,.1,.094,-2.538
285,1200,.487,.527,.505,-2.687
285,1300,1.142,1.189,1.067,-2.772
285,1400,1.682,1.714,1.522,-2.821
285,1500,1.992,2.002,1.726,-2.345
285,1600,2.035,2.023,1.698,-1.761
285,1700,1.831,1.805,1.472,-1.589
285,1800,1.396,1.359,1.065,-1.87
285,1900,.767,.714,.562,-2.409
285,2000,.159,.145,.125,-2.649
285,2100,.004,.005,.004,-2.718
285,2200,0,0,0,-2.659
285,2300,0,0,0,-2.667
286,0,0,0,0,-2.663
286,100,0,0,0,-2.706
286,200,0,0,0,-2.709
286,300,0,0,0,-2.655
286,400,0,0,0,-2.651
286,500,0,0,0,-2.627
286,600,0,0,0,-2.629
286,700,0,0,0,-2.611
286,800,0,0,0,-2.615
286,900,0,0,0,-2.609
286,1000,.005,.006,.007,-2.464
286,1100,.146,.16,.152,-2.221
286,1200,.535,.579,.541,-2.37
286,1300,1.177,1.228,1.062,-2.39
286,1400,1.472,1.506,1.291,-2.202
286,1500,1.954,1.971,1.652,-1.77
286,1600,1.856,1.858,1.547,-1.278
286,1700,1.702,1.686,1.368,-1.279
286,1800,.894,.887,.732,-1.541
286,1900,.39,.393,.339,-1.68
286,2000,.076,.078,.07,-1.723
286,2100,.002,.002,.002,-1.738
286,2200,0,0,0,-1.703
286,2300,0,0,0,-1.437
287,0,0,0,0,-1.525
287,100,0,0,0,-1.943
287,200,0,0,0,-1.704
287,300,0,0,0,-1.88
287,400,0,0,0,-1.782
287,500,0,0,0,-1.68
287,600,0,0,0,-.806
287,700,0,0,0,-.987
287,800,0,0,0,-1.135
287,900,0,.001,0,-1.257
287,1000,.001,.003,.002,-1.694
287,1100,.051,.053,.049,-2.155
287,1200,.456,.485,.446,-1.652
287,1300,.79,.83,.719,-2.203
287,1400,1.486,1.522,1.282,-2.276
287,1500,1.919,1.938,1.604,-1.627
287,1600,1.852,1.852,1.509,-1.295
287,1700,1.669,1.655,1.317,-.996
287,1800,1.212,1.182,.904,-1.537
287,1900,.418,.41,.341,-1.733
287,2000,.132,.127,.107,-1.802
287,2100,.003,.003,.003,-2.541
287,2200,0,0,0,-2.541
287,2300,0,0,0,-2.627
288,0,0,0,0,-2.559
288,100,0,0,0,-2.495
288,200,0,0,0,-2.356
288,300,0,0,0,-1.059
288,400,0,0,0,-.579
288,500,0,0,0,-.527
288,600,0,0,0,-.58
288,700,0,0,0,-.543
288,800,0,0,0,-1.64
288,900,0,0,0,-2.456
288,1000,.002,.002,.002,-2.149
288,1100,.11,.123,.12,-.845
288,1200,.79,.855,.794,-1.009
288,1300,1.466,1.519,1.3,.021
288,1400,1.597,1.629,1.401,.394
288,1500,1.739,1.762,1.512,.393
288,1600,1.67,1.692,1.462,.542
288,1700,1.534,1.542,1.295,0
288,1800,.695,.701,.597,-.878
288,1900,.288,.295,.262,-.435
288,2000,.074,.073,.065,-1.309
288,2100,.002,.003,.001,-2.068
288,2200,0,0,0,-2.138
288,2300,0,.001,0,-.872
289,0,0,0,0,-.601
289,100,0,0,0,-1.136
289,200,0,0,0,-2.534
289,300,0,0,0,-2.623
289,400,0,0,0,-2.596
289,500,0,0,0,-2.637
289,600,0,0,0,-2.696
289,700,0,0,0,-2.72
289,800,0,0,0,-2.733
289,900,0,0,0,-2.735
289,1000,.001,.002,.001,-2.783
289,1100,.05,.058,.059,-2.786
289,1200,.378,.434,.444,-3.378
289,1300,1.031,1.099,.921,-3.081
289,1400,1.514,1.552,1.281,-2.345
289,1500,1.573,1.59,1.304,-1.979
289,1600,1.615,1.62,1.332,-.952
289,1700,1.582,1.57,1.249,-.975
289,1800,1.093,1.064,.828,-1.6
289,1900,.396,.382,.316,-2.028
289,2000,.032,.033,.03,-2.391
289,2100,0,.001,0,-1.926
289,2200,0,0,0,-1.727
289,2300,0,0,0,-1.02
290,0,0,0,.001,-.902
290,100,0,0,0,-.836
290,200,0,0,0,-.705
290,300,0,0,-.002,-.035
290,400,0,0,-.01,-.033
290,500,0,0,-.015,-.049
290,600,-.001,0,-.009,-.061
290,700,0,0,-.002,-.094
290,800,-.001,0,0,-.101
290,900,-.002,0,0,-.14
290,1000,0,0,0,-.123
290,1100,.02,.021,.02,-.096
290,1200,.268,.278,.258,.113
290,1300,.582,.599,.557,.362
290,1400,.687,.706,.658,.258
290,1500,.764,.783,.731,.244
290,1600,.803,.824,.767,.251
290,1700,.704,.723,.671,.195
290,1800,.485,.502,.463,.206
290,1900,.275,.286,.263,.122
290,2000,.029,.031,.029,-.493
290,2100,0,0,0,-.449
290,2200,0,0,0,-.745
290,2300,0,0,0,-1.068
291,0,0,.001,0,-1.436
291,100,0,0,0,-1.003
291,200,0,0,0,-.772
291,300,0,.001,0,-.632
291,400,0,0,0,-.533
291,500,0,0,0,-.436
291,600,0,0,0,-.383
291,700,0,0,0,-.348
291,800,0,0,0,-.329
291,900,0,0,0,-.289
291,1000,0,0,.001,-.279
291,1100,.024,.03,.03,-.259
291,1200,.231,.313,.313,.112
291,1300,.7,.887,.898,.522
291,1400,1.106,1.285,1.301,.782
291,1500,1.364,1.468,1.53,1.434
291,1600,1.461,1.456,1.576,1.82
291,1700,.856,.877,.918,.669
291,1800,.65,.565,.612,.572
291,1900,.552,.346,.373,.637
291,2000,.08,.059,.057,-.059
291,2100,0,0,0,-.218
291,2200,0,0,0,-.216
291,2300,0,0,0,-.196
292,0,0,0,0,-.036
292,100,0,0,0,.025
292,200,0,0,0,-.004
292,300,0,0,0,-.015
292,400,0,0,0,-.145
292,500,0,0,.001,-.268
292,600,0,0,0,-.228
292,700,0,0,0,-.23
292,800,0,.001,0,-.209
292,900,0,0,0,-.209
292,1000,0,0,0,-.208
292,1100,.031,.033,.034,-.193
292,1200,.27,.23,.215,.171
292,1300,.789,.647,.599,.757
292,1400,1.497,1.264,1.082,2.103
292,1500,1.07,.997,.886,.646
292,1600,1.618,1.622,1.341,1.856
292,1700,1.446,1.615,1.158,1.544
292,1800,.907,1.11,.684,.167
292,1900,.325,.425,.282,-1.459
292,2000,.037,.048,.036,-2.126
292,2100,0,0,0,-2.346
292,2200,0,0,0,-2.357
292,2300,0,.001,.002,-2.233
293,0,0,0,.002,-2.12
293,100,0,0,.001,-2.077
293,200,0,0,0,-1.95
293,300,0,0,0,-.454
293,400,0,0,0,-.518
293,500,0,0,0,-.619
293,600,0,0,0,-2.326
293,700,0,0,0,-2.46
293,800,0,.001,0,-2.776
293,900,0,0,0,-2.755
293,1000,0,0,0,-2.656
293,1100,.02,.021,.02,-2.717
293,1200,.285,.299,.276,-1.956
293,1300,.779,.814,.743,-1.438
293,1400,.721,.746,.659,-2.132
293,1500,1.195,1.214,1.072,-1.04
293,1600,1.429,1.438,1.261,-.796
293,1700,1.131,1.138,.993,-1.057
293,1800,.618,.627,.563,-.903
293,1900,.247,.253,.227,-.967
293,2000,.019,.02,.018,-.56
293,2100,0,.003,0,.085
293,2200,0,.002,0,-.31
293,2300,0,.002,0,-.242
294,0,0,.002,0,.026
294,100,0,.001,0,-.018
294,200,0,.001,0,-.104
294,300,0,0,0,-.274
294,400,0,0,0,-.13
294,500,0,0,0,-.066
294,600,0,0,0,-.062
294,700,0,0,0,-.126
294,800,0,0,0,-.026
294,900,0,0,0,-.081
294,1000,0,0,0,-.03
294,1100,.014,.016,.016,-.109
294,1200,.096,.105,.097,.046
294,1300,.268,.288,.266,.133
294,1400,.569,.602,.546,.181
294,1500,.741,.778,.702,.235
294,1600,1.104,1.14,1.001,.319
294,1700,.693,.724,.651,.24
294,1800,.364,.376,.35,.166
294,1900,.159,.167,.152,-.111
294,2000,.018,.019,.018,-.267
294,2100,0,0,0,-.262
294,2200,0,0,.001,-.278
294,2300,0,.002,.002,-.224
295,0,0,0,.001,-.074
295,100,0,0,0,-.099
295,200,0,0,0,-.115
295,300,0,0,0,-.141
295,400,0,0,.002,-.125
295,500,0,0,.001,-.137
295,600,0,0,0,-.125
295,700,0,0,0,-.106
295,800,0,0,.001,-.156
295,900,0,0,.002,-.188
295,1000,0,0,.001,-.165
295,1100,.012,.013,.013,-.06
295,1200,.124,.127,.118,-.032
295,1300,.378,.382,.35,-.053
295,1400,.607,.613,.559,-.05
295,1500,.755,.764,.692,-.08
295,1600,.734,.744,.674,-.018
295,1700,.616,.627,.571,0
295,1800,.384,.392,.359,-.04
295,1900,.134,.138,.127,-.128
295,2000,.011,.012,.012,-.194
295,2100,0,0,0,-.162
295,2200,0,0,0,-.366
295,2300,0,0,0,-.382
296,0,0,0,0,-.327
296,100,0,.002,0,-.431
296,200,0,0,0,-.947
296,300,0,0,0,-1.35
296,400,0,0,0,-1.318
296,500,0,0,0,-1.353
296,600,-.002,0,0,-1.427
296,700,-.002,.001,0,-1.488
296,800,-.002,.002,0,-1.72
296,900,-.002,0,0,-1.87
296,1000,-.001,0,0,-1.93
296,1100,.015,.016,.014,-1.982
296,1200,.163,.196,.188,-1.603
296,1300,.634,.679,.627,-1.32
296,1400,1.18,1.174,.998,-.912
296,1500,1.463,1.414,1.202,-.812
296,1600,1.488,1.423,1.2,-.963
296,1700,1.27,1.201,.979,-1.117
296,1800,.686,.623,.54,-1.741
296,1900,.203,.175,.173,-1.932
296,2000,.013,.011,.011,-2.282
296,2100,.006,0,.004,-2.093
296,2200,.107,.076,.076,-1.83
296,2300,.156,.067,.06,-1.654
297,0,.088,.073,.073,-1.764
297,100,.034,.03,.031,-1.865
297,200,.015,.014,.015,-1.91
297,300,.007,.007,.007,-1.966
297,400,0,0,0,-2.023
297,500,.036,.036,.034,-1.857
297,600,.166,.079,.073,-1.434
297,700,.337,.011,.012,-.973
297,800,.286,.019,.02,-.941
297,900,.179,.035,.042,-1.099
297,1000,.136,.026,.031,-1.211
297,1100,.1,.043,.047,-1.279
297,1200,.118,.109,.096,-1.568
297,1300,.429,.466,.405,-1.386
297,1400,.875,.957,.805,-1.223
297,1500,1.12,1.112,.964,-.945
297,1600,1.078,.99,.892,-.842
297,1700,.936,.887,.78,-1.081
297,1800,.526,.494,.433,-1.516
297,1900,.159,.15,.137,-2.04
297,2000,.007,.005,.003,-2.394
297,2100,0,-.008,-.01,-2.371
297,2200,0,0,.001,-2.595
297,2300,0,0,.001,-2.715
298,0,0,0,.001,-2.76
298,100,0,0,0,-2.979
298,200,0,0,.001,-3.045
298,300,0,0,0,-2.939
298,400,0,0,0,-2.818
298,500,0,0,0,-2.715
298,600,0,0,0,-2.676
298,700,0,0,0,-2.657
298,800,0,0,0,-2.681
298,900,0,0,0,-2.811
298,1000,0,0,0,-2.948
298,1100,.008,.009,.009,-2.968
298,1200,.104,.115,.125,-2.982
298,1300,.474,.512,.541,-3.693
298,1400,.968,.996,.893,-3.621
298,1500,1.273,1.268,1.081,-3.301
298,1600,1.306,1.281,1.065,-3.025
298,1700,1.073,1.033,.85,-3.039
298,1800,.607,.559,.49,-3.284
298,1900,.157,.136,.134,-3.065
298,2000,.008,.009,.008,-3.109
298,2100,0,0,0,-3.07
298,2200,0,0,0,-3.053
298,2300,0,0,0,-3.051
299,0,0,0,0,-3.11
299,100,0,0,0,-3.234
299,200,0,0,0,-3.268
299,300,0,0,0,-3.285
299,400,0,0,0,-3.206
299,500,0,0,0,-3.076
299,600,0,0,0,-3.019
299,700,0,0,0,-3.002
299,800,0,0,0,-2.767
299,900,0,0,0,-2.671
299,1000,0,0,0,-2.84
299,1100,.006,.007,.007,-2.865
299,1200,.089,.095,.093,-2.848
299,1300,.415,.446,.447,-3.326
299,1400,.893,.922,.832,-3.593
299,1500,1.199,1.201,1.025,-3.419
299,1600,1.245,1.225,1.016,-3.281
299,1700,.996,.959,.773,-3.117
299,1800,.535,.494,.419,-3.169
299,1900,.13,.118,.11,-3.151
299,2000,.006,.007,.006,-3.247
299,2100,0,.001,.001,-3.174
299,2200,0,.003,-.003,-3.127
299,2300,0,.001,-.012,-2.937
300,0,0,.001,0,-3.06
300,100,0,-.008,-.009,-2.938
300,200,0,0,0,-2.978
300,300,0,-.009,-.01,-2.886
300,400,0,-.002,0,-3.092
300,500,.004,0,0,-3.125
300,600,.041,.014,.017,-2.923
300,700,0,.001,0,-3.465
300,800,0,0,0,-3.734
300,900,0,0,.001,-3.758
300,1000,0,0,0,-3.84
300,1100,.005,.006,.006,-3.903
300,1200,.072,.079,.083,-3.958
300,1300,.375,.413,.448,-4.494
300,1400,.823,.861,.783,-4.321
300,1500,1.099,1.113,.969,-4.299
300,1600,1.127,1.114,.926,-3.847
300,1700,.874,.84,.709,-3.914
300,1800,.445,.404,.405,-3.936
300,1900,.097,.084,.094,-3.446
300,2000,.004,.005,.004,-3.608
300,2100,0,0,0,-3.534
300,2200,0,0,0,-3.505
300,2300,0,0,0,-3.462
301,0,0,.001,0,-3.458
301,100,0,0,0,-3.431
301,200,0,0,0,-3.419
301,300,0,0,0,-3.452
301,400,0,0,0,-3.406
301,500,0,0,0,-3.127
301,600,0,0,0,-1.085
301,700,0,0,0,-.693
301,800,0,0,0,-.667
301,900,0,0,0,-.141
301,1000,0,0,0,-.342
301,1100,.003,.003,.003,-.362
301,1200,.043,.045,.042,.038
301,1300,.183,.189,.173,.181
301,1400,.355,.364,.33,.238
301,1500,.504,.515,.463,.273
301,1600,.468,.479,.433,.227
301,1700,.347,.356,.322,.149
301,1800,.157,.162,.149,.04
301,1900,.038,.04,.037,-.03
301,2000,.002,.002,.002,-.064
301,2100,0,0,0,-.087
301,2200,0,0,0,-.094
301,2300,0,0,0,-.06
302,0,0,0,0,-.151
302,100,0,0,0,-.329
302,200,0,0,0,-.966
302,300,0,0,0,-1.93
302,400,0,0,0,-3.354
302,500,0,0,0,-3.171
302,600,0,0,0,-3.2
302,700,0,0,0,-3.194
302,800,0,0,0,-3.19
302,900,0,0,0,-3.174
302,1000,0,0,0,-3.123
302,1100,.003,.003,.003,-3.136
302,1200,.055,.059,.057,-3.047
302,1300,.293,.322,.327,-3.457
302,1400,.683,.716,.647,-3.72
302,1500,.955,.967,.881,-3.995
302,1600,.968,.955,.866,-3.962
302,1700,.713,.676,.64,-3.672
302,1800,.357,.333,.322,-2.371
302,1900,.054,.055,.051,-1.07
302,2000,.001,.002,.002,-3.397
302,2100,0,0,0,-3.734
302,2200,0,0,0,-3.718
302,2300,0,0,.001,-3.69
303,0,0,0,0,-3.596
303,100,0,0,0,-3.6
303,200,0,0,0,-3.536
303,300,0,0,0,-3.42
303,400,0,0,.001,-3.333
303,500,0,0,0,-2.908
303,600,0,0,.001,-2.136
303,700,0,0,.001,-1.363
303,800,0,0,.002,.067
303,900,0,0,.002,-.005
303,1000,0,0,0,-.005
303,1100,0,.002,.002,-.049
303,1200,.033,.034,.033,.053
303,1300,.098,.099,.094,.099
303,1400,.284,.285,.265,.273
303,1500,.48,.48,.442,.283
303,1600,.434,.434,.401,.277
303,1700,.414,.413,.38,.229
303,1800,.156,.157,.146,.05
303,1900,.027,.028,.027,-.08
303,2000,0,.003,.001,-.191
303,2100,0,.002,0,-.085
303,2200,0,0,0,-.235
303,2300,0,0,0,.066
304,0,0,0,0,.065
304,100,0,.001,0,-.009
304,200,0,0,0,-.077
304,300,0,.001,0,-.062
304,400,0,.001,0,-.066
304,500,0,.002,.001,-.035
304,600,0,.002,0,-.049
304,700,-.001,.002,0,-.076
304,800,0,.002,0,-.102
304,900,0,.001,0,-.122
304,1000,0,.001,0,-.105
304,1100,0,.002,0,-.164
304,1200,.027,.028,.027,-.053
304,1300,.103,.103,.098,-.062
304,1400,.428,.441,.398,-1.339
304,1500,.339,.347,.312,-1.13
304,1600,.403,.397,.36,-.933
