day_of_year,hour,r1,r2,r3,NR
247,800,.01,.011,-.097
247,900,.137,.117,-.006
247,1000,.515,.434,.228
247,1100,1.067,.895,.378
247,1200,1.421,1.198,.241
247,1300,1.85,1.565,.103
247,1400,2.479,2.115,.194
247,1500,2.818,2.424,.299
247,1600,2.959,2.561,.353
247,1700,2.984,2.582,.818
247,1800,2.474,2.156,.616
247,1900,1.907,1.664,.568
247,2000,1.248,1.087,.415
247,2100,.749,.649,.354
247,2200,.297,.26,.019
247,2300,.049,.045,-.304
248,0,.002,.003,-.447
248,100,0,0,-.405
248,200,0,0,-.417
248,300,0,0,-.455
248,400,0,0,-.616
248,500,0,0,-1.028
248,600,0,0,-.652
248,700,0,0,-1.927
248,800,.019,.018,-2.528
248,900,.311,.262,-1.717
248,1000,1.066,.896,.176
248,1100,1.848,1.647,.401
248,1200,2.645,2.403,-.748
248,1300,3.389,3.06,-2.053
248,1400,3.947,3.457,-3.761
248,1500,4.273,3.709,-5.067
248,1600,4.35,3.733,-2.402
248,1700,4.166,3.549,3.256
248,1800,3.729,3.173,6.182
248,1900,3.071,2.623,4.636
248,2000,2.279,1.941,-1.225
248,2100,1.449,1.203,-3.457
248,2200,.583,.443,-2.312
248,2300,.076,.057,-2.569
249,0,.002,.003,-2.524
249,100,0,0,-2.43
249,200,-.002,.001,-2.445
249,300,-.003,.001,-2.501
249,400,-.003,0,-2.614
249,500,-.002,0,-2.665
249,600,-.002,0,-2.622
249,700,-.002,0,-2.636
249,800,.015,.014,-2.582
249,900,.204,.229,-2.07
249,1000,.929,.837,.18
249,1100,1.763,1.571,.795
249,1200,2.571,2.309,-.253
249,1300,3.301,2.968,-2.448
249,1400,3.976,3.476,-4.611
249,1500,4.7,4.067,-3.089
249,1600,3.716,3.206,.065
249,1700,4.318,3.688,-.018
249,1800,2.984,2.552,-.593
249,1900,2.28,1.96,.034
249,2000,2.716,2.303,.37
249,2100,1.394,1.148,-.858
249,2200,.516,.39,-2.813
249,2300,.057,.047,-3.516
250,0,.001,.001,-3.113
250,100,-.002,0,-2.855
250,200,-.003,0,-2.575
250,300,-.001,0,.194
250,400,-.002,0,.091
250,500,0,0,-.007
250,600,-.002,0,-.05
250,700,-.002,0,-.043
250,800,.007,.008,-.061
250,900,.14,.126,.071
250,1000,.419,.38,.204
250,1100,.92,.836,.141
250,1200,1.385,1.26,.054
250,1300,1.724,1.575,-.049
250,1400,2.57,2.342,-.076
250,1500,2.735,2.5,-.372
250,1600,2.434,2.228,-.313
250,1700,2.469,2.253,-.236
250,1800,2.68,2.439,-.011
250,1900,1.687,1.537,-.068
250,2000,.944,.863,.108
250,2100,.612,.559,.016
250,2200,.234,.215,-.162
250,2300,.036,.034,-.153
251,0,0,0,-.223
251,100,0,0,-.207
251,200,0,0,-.194
251,300,0,0,-.132
251,400,0,0,-.314
251,500,-.001,0,-.229
251,600,-.001,0,-.122
251,700,-.001,0,-.098
251,800,.005,.005,-.197
251,900,.099,.09,-.416
251,1000,.408,.363,-.456
251,1100,1.174,1.022,-.358
251,1200,1.81,1.582,-1.187
251,1300,2.302,2.048,-.276
251,1400,2.827,2.532,-.894
251,1500,3.246,2.915,-1.204
251,1600,3.149,2.823,-2.996
251,1700,3.121,2.792,-.747
251,1800,2.465,2.208,-1.674
251,1900,1.677,1.51,-.604
251,2000,1.207,1.09,-.314
251,2100,.649,.589,-.218
251,2200,.198,.182,-.448
251,2300,.018,.018,-.612
252,0,0,0,-.303
252,100,0,0,-.19
252,200,0,0,-.224
252,300,0,0,-.138
252,400,0,0,-.138
252,500,0,0,-.12
252,600,0,0,-.131
252,700,0,0,-.11
252,800,.004,.004,-.08
252,900,.083,.076,-.057
252,1000,.531,.473,.237
252,1100,1.125,.999,.234
252,1200,1.393,1.242,-.143
252,1300,2.474,2.21,-1.81
252,1400,2.633,2.351,-3.314
252,1500,2.816,2.5,-1.093
252,1600,4.172,3.674,-9.46
252,1700,4.407,3.882,-14.6
252,1800,3.591,3.181,-9.24
252,1900,2.89,2.569,-3.656
252,2000,.99,.882,-1.723
252,2100,.564,.504,-.189
252,2200,.208,.188,-.406
252,2300,.023,.022,-.612
253,0,0,0,-.3
253,100,0,0,-.274
253,200,0,0,-.068
253,300,0,0,-.138
253,400,0,0,-.046
253,500,0,0,-.046
253,600,0,0,-.077
253,700,0,0,-.263
253,800,.004,.004,-.773
253,900,.066,.062,-1.39
253,1000,.402,.367,-.598
253,1100,.745,.675,-1.626
253,1200,2.349,2.105,-2.287
253,1300,2.744,2.487,-3.685
253,1400,2.508,2.277,-5.762
253,1500,3.929,3.548,-8.73
253,1600,3.934,3.536,-8.84
253,1700,3.607,3.237,-6.841
253,1800,3.221,2.896,-4.438
253,1900,2.736,2.464,-2.336
253,2000,1.839,1.645,-2.242
253,2100,.819,.719,-3.189
253,2200,.144,.131,-3.414
253,2300,.014,.014,-3.391
254,0,-.001,.001,-3.157
254,100,-.003,0,-2.109
254,200,-.003,.001,-1.988
254,300,-.003,0,-2.788
254,400,-.003,0,-2.396
254,500,-.003,0,-.945
254,600,-.003,0,-.665
254,700,-.002,0,-1.081
254,800,.002,.003,-.66
254,900,.091,.084,-.151
254,1000,.402,.364,-.417
254,1100,.835,.751,-.189
254,1200,1.668,1.487,.115
254,1300,1.913,1.699,-.705
254,1400,2.308,2.041,.654
254,1500,3.431,2.975,-3.751
254,1600,3.637,3.148,-3.874
254,1700,2.468,2.136,-2.172
254,1800,1.865,1.638,.299
254,1900,1.432,1.266,.481
254,2000,1.051,.928,.536
254,2100,.572,.507,.376
254,2200,.114,.103,.161
254,2300,.008,.008,0
255,0,0,0,-.114
255,100,0,0,-.155
255,200,0,0,-.469
255,300,0,0,-.793
255,400,0,.001,-.538
255,500,0,0,-.298
255,600,0,0,-.381
255,700,0,0,-1.093
255,800,.004,.005,-1.479
255,900,.116,.101,-2.694
255,1000,.464,.417,-2.036
255,1100,1.944,1.644,.731
255,1200,1.863,1.591,-1.67
255,1300,2.739,2.349,-2.206
255,1400,1.567,1.344,-.997
255,1500,1.869,1.608,-.373
255,1600,1.838,1.585,.26
255,1700,1.919,1.657,.238
255,1800,1.706,1.47,.361
255,1900,1.747,1.493,.584
255,2000,1.024,.878,-.175
255,2100,.61,.527,-.075
255,2200,.235,.204,.06
255,2300,.009,.008,-.172
256,0,0,0,-.466
256,100,0,0,-1.269
256,200,0,0,-.451
256,300,0,0,-.44
256,400,0,0,-1.808
256,500,0,0,-1.531
256,600,0,0,-1.371
256,700,0,0,-.707
256,800,0,.001,-.529
256,900,.096,.091,-1.098
256,1000,.384,.344,-.567
256,1100,.833,.729,-1.515
256,1200,1.679,1.457,-.823
256,1300,2.155,1.871,-2.278
256,1400,2.583,2.226,-1.715
256,1500,2.797,2.417,.659
256,1600,3.115,2.678,-.288
256,1700,3.568,3.042,-1.768
256,1800,2.519,2.166,-1.399
256,1900,1.273,1.107,-.293
256,2000,1.552,1.338,.813
256,2100,.657,.57,.153
256,2200,.15,.131,.001
256,2300,.006,.007,-.268
257,0,0,0,-.177
257,100,0,0,-.099
257,200,0,0,-.165
257,300,0,0,-.131
257,400,0,.001,-.158
257,500,0,.001,-.136
257,600,0,0,.01
257,700,0,0,.104
257,800,0,0,.171
257,900,.039,.036,.085
257,1000,.304,.273,.303
257,1100,.807,.721,.531
257,1200,1.382,1.233,.61
257,1300,1.925,1.714,.736
257,1400,2.008,1.79,.599
257,1500,2.353,2.089,.787
257,1600,2.488,2.21,.639
257,1700,2.096,1.869,.327
257,1800,1.759,1.568,.314
257,1900,1.227,1.091,.368
257,2000,.751,.671,.148
257,2100,.39,.35,.107
257,2200,.101,.092,-.067
257,2300,.004,.004,-.242
258,0,0,0,-.226
258,100,0,0,-.388
258,200,0,0,-.115
258,300,0,0,-.148
258,400,0,0,-.289
258,500,0,.001,-.258
258,600,0,.002,-.255
258,700,0,.001,-.276
258,800,0,.002,-.239
258,900,.046,.042,-.087
258,1000,.379,.339,.184
258,1100,.561,.506,.164
258,1200,1.016,.91,.298
258,1300,1.756,1.566,.344
258,1400,2.179,1.934,.353
258,1500,2.726,2.4,-.517
258,1600,2.816,2.471,-.904
258,1700,2.527,2.217,-.715
258,1800,2.221,1.952,-.736
258,1900,1.768,1.554,-.848
258,2000,.922,.815,-.721
258,2100,.592,.524,-.048
258,2200,.066,.061,-.351
258,2300,.003,.003,-.373
259,0,0,0,-.298
259,100,0,0,-.157
259,200,0,0,-.184
259,300,0,0,-.155
259,400,0,0,-.101
259,500,-.001,0,-.16
259,600,-.001,0,-.156
259,700,-.001,0,-.248
259,800,0,0,-.288
259,900,.05,.046,-.189
259,1000,.499,.44,-.518
259,1100,.975,.819,-1.38
259,1200,2.067,1.815,-5.025
259,1300,2.777,2.552,-10.78
259,1400,3.291,3.031,-15.48
259,1500,3.257,2.989,-13.69
259,1600,3.002,2.709,-6.65
259,1700,2.335,2.092,-2.349
259,1800,2.04,1.827,-3.866
259,1900,2.099,1.877,-8.64
259,2000,.899,.797,-4.261
259,2100,.557,.476,-2.728
259,2200,.104,.092,-2.366
259,2300,.002,.002,-2.573
260,0,-.002,0,-2.706
260,100,-.002,0,-2.608
260,200,-.002,0,-2.428
260,300,-.002,0,-2.703
260,400,-.002,0,-2.625
260,500,-.002,0,-2.615
260,600,-.003,0,-2.379
260,700,-.003,0,-2.464
260,800,-.001,0,-2.224
260,900,.035,.033,-2.513
260,1000,.325,.308,-2.446
260,1100,1.055,.962,-1.836
260,1200,1.765,1.614,-2.187
260,1300,2.641,2.42,-4.871
260,1400,2.914,2.633,-8.67
260,1500,3.544,3.151,-13.67
260,1600,3.715,3.265,-16.42
260,1700,3.073,2.689,-13.97
260,1800,2.297,2.01,-7.62
260,1900,1.695,1.483,-2.684
260,2000,1.205,1.042,-2.859
260,2100,.433,.378,-3.055
260,2200,.069,.062,-3.354
260,2300,.002,.003,-2.964
261,0,0,0,-1.965
261,100,0,0,-1.973
261,200,0,0,-2.079
261,300,0,0,-1.773
261,400,0,0,-1.896
261,500,0,0,-1.919
261,600,0,0,-1.836
261,700,0,0,-1.211
261,800,0,0,-2.35
261,900,.013,.013,-1.814
261,1000,.095,.087,-2.653
261,1100,.549,.486,-2.547
261,1200,1.731,1.529,-.533
261,1300,2.642,2.352,-1.933
261,1400,3.175,2.786,-4.766
261,1500,3.477,3.024,-7.59
261,1600,3.506,3.023,-8.78
261,1700,3.281,2.819,-7.24
261,1800,2.857,2.458,-4.849
261,1900,1.585,1.37,-3.026
261,2000,.866,.759,-1.629
261,2100,.334,.296,-1.638
261,2200,.046,.043,-1.51
261,2300,0,.002,-1.343
262,0,0,0,-1.068
262,100,0,.001,-1.167
262,200,0,.001,-1.17
262,300,0,0,-1.273
262,400,0,0,-1.492
262,500,0,0,-1.513
262,600,0,0,-1.378
262,700,0,0,-1.795
262,800,0,0,-.84
262,900,.011,.011,-.531
262,1000,.145,.131,-.669
262,1100,.52,.465,.175
262,1200,.912,.807,-.001
262,1300,1.41,1.232,-.167
262,1400,1.729,1.5,-.264
262,1500,1.741,1.51,-.33
262,1600,1.86,1.613,-.622
262,1700,1.91,1.658,-.521
262,1800,1.734,1.505,.333
262,1900,1.206,1.047,.256
262,2000,.63,.551,.021
262,2100,.244,.215,-.143
262,2200,.032,.03,-.222
262,2300,0,0,-.357
263,0,0,0,-.285
263,100,0,0,-.266
263,200,0,0,-.241
263,300,0,0,-.293
263,400,0,0,-.497
263,500,0,0,-.626
263,600,0,0,-.472
263,700,0,0,-.54
263,800,0,0,-.496
263,900,.011,.011,-.335
263,1000,.157,.141,-.262
263,1100,.623,.551,-.42
263,1200,1.099,.97,-1.184
263,1300,1.629,1.433,-.159
263,1400,1.866,1.635,.208
263,1500,2.182,1.903,-.121
263,1600,2.574,2.238,-.635
263,1700,2.313,2.009,-1.969
263,1800,2.095,1.82,-1.264
263,1900,1.453,1.262,-.438
263,2000,.824,.715,-.575
263,2100,.321,.28,-.154
263,2200,.027,.025,-.256
263,2300,0,0,-.563
264,0,0,0,-.478
264,100,0,0,-.326
264,200,0,0,-.102
264,300,0,0,-.156
264,400,0,0,-.493
264,500,0,0,-.613
264,600,0,.001,-.663
264,700,0,0,-.744
264,800,0,0,-1.069
264,900,.016,.016,-1.73
264,1000,.14,.138,-2.481
264,1100,.88,.774,-3.88
264,1200,1.565,1.385,-6.939
264,1300,2.12,1.868,-10.57
264,1400,2.688,2.354,-13.64
264,1500,2.507,2.148,-8.37
264,1600,2.335,1.999,-5.185
264,1700,1.559,1.345,-.189
264,1800,1.468,1.267,.179
264,1900,.909,.782,.264
264,2000,.466,.401,.266
264,2100,.184,.159,.094
264,2200,.025,.023,-.057
264,2300,0,.001,-.091
265,0,0,0,-.108
265,100,0,0,-.081
265,200,0,0,-.176
265,300,0,0,-.214
265,400,0,0,-.305
265,500,0,0,-.173
265,600,0,0,-.184
265,700,0,0,-.904
265,800,0,0,-2.593
265,900,.007,.007,-3.336
265,1000,.113,.124,-3.81
265,1100,.602,.592,-4.268
265,1200,1.502,1.395,-5.094
265,1300,1.917,1.708,-4.542
265,1400,2.624,2.253,-2.565
265,1500,1.56,1.322,-2.094
265,1600,1.614,1.371,.017
265,1700,1.541,1.318,.189
265,1800,1.237,1.061,.149
265,1900,.74,.644,.114
265,2000,.516,.453,.148
265,2100,.329,.274,.132
265,2200,.013,.012,-.163
265,2300,0,0,-.144
266,0,0,0,-.258
266,100,0,0,-.272
266,200,0,0,-.132
266,300,0,0,-.14
266,400,0,0,-.23
266,500,0,0,-.131
266,600,0,0,-.047
266,700,0,0,-.104
266,800,0,0,-.114
266,900,.005,.005,-.251
266,1000,.124,.102,-.282
266,1100,.448,.364,.11
266,1200,.869,.707,.24
266,1300,1.31,1.074,.388
266,1400,1.847,1.512,.468
266,1500,2.539,2.074,.573
266,1600,2.473,2.01,.505
266,1700,1.782,1.461,.466
266,1800,1.943,1.594,.337
266,1900,1.075,.889,-.442
266,2000,.439,.367,-.032
266,2100,.138,.117,-.156
266,2200,.011,.01,-.218
266,2300,0,0,-.298
267,0,0,0,-.249
267,100,0,0,-.29
267,200,0,0,-.25
267,300,0,0,-.737
267,400,0,0,-.316
267,500,0,0,-.277
267,600,0,0,-.328
267,700,0,0,-.286
267,800,0,0,-.382
267,900,.008,.007,-.317
267,1000,.17,.149,-.131
267,1100,.613,.533,.035
267,1200,.83,.721,-.09
267,1300,1.592,1.373,-.482
267,1400,2.024,1.757,.044
267,1500,1.984,1.733,.094
267,1600,1.904,1.674,.406
267,1700,1.899,1.679,.279
267,1800,1.534,1.354,-.77
267,1900,.691,.617,-.779
267,2000,.576,.519,-.342
267,2100,.323,.29,-.761
267,2200,.017,.017,-.678
267,2300,0,0,-2.126
268,0,-.001,.001,-2.175
268,100,-.003,0,-2.188
268,200,-.003,0,-2.297
268,300,-.002,0,-2.335
268,400,-.001,0,-2.431
268,500,-.002,0,-2.499
268,600,-.002,0,-2.598
268,700,-.002,0,-2.756
268,800,-.002,0,-2.999
268,900,.006,.007,-3.076
268,1000,.133,.147,-3.477
268,1100,.747,.716,-4.353
268,1200,1.52,1.404,-4.821
268,1300,2.046,1.883,-4.394
268,1400,1.994,1.785,-2.01
268,1500,1.712,1.549,.359
268,1600,1.679,1.521,.203
268,1700,1.746,1.578,.091
268,1800,1.536,1.39,.063
268,1900,1.134,1.02,.207
268,2000,.422,.379,-.212
268,2100,.095,.087,-.67
268,2200,.007,.007,-1.578
268,2300,0,0,-1.867
269,0,0,0,-.721
269,100,0,0,-.214
269,200,0,0,-.309
269,300,0,0,-.23
269,400,0,0,-.246
269,500,0,0,-.222
269,600,0,0,-.323
269,700,0,0,-.235
269,800,0,0,-.17
269,900,.002,.002,-.177
269,1000,.12,.11,-.087
269,1100,.33,.304,.065
269,1200,.692,.633,.159
269,1300,1.473,1.34,.157
269,1400,1.444,1.327,-.002
269,1500,1.658,1.519,-.017
269,1600,1.812,1.653,.015
269,1700,1.533,1.407,.005
269,1800,1.957,1.786,.037
269,1900,1.076,.988,.116
269,2000,.883,.805,-.358
269,2100,.191,.177,-.643
269,2200,.007,.007,-.35
269,2300,0,0,-.839
270,0,0,0,-.796
270,100,-.002,0,-.229
270,200,-.002,0,-.379
270,300,-.002,0,-.632
270,400,-.002,0,-.873
270,500,-.003,0,-.734
270,600,-.002,0,-.847
270,700,-.002,0,-.983
270,800,-.002,.001,-1.333
270,900,.002,.004,-1.453
270,1000,.074,.073,-1.301
270,1100,.682,.625,-.075
270,1200,1.107,1.039,-.991
270,1300,1.746,1.643,-2.27
270,1400,2.099,1.949,-2.141
270,1500,2.427,2.234,-2.294
270,1600,2.739,2.5,-2.61
270,1700,2.629,2.379,-2.328
270,1800,2.199,1.982,-2.162
270,1900,1.56,1.367,-2.346
270,2000,.814,.686,-2.85
270,2100,.135,.118,-3.103
270,2200,.006,.006,-2.905
270,2300,-.001,0,-2.844
271,0,0,0,-2.827
271,100,0,0,-1.524
271,200,0,0,-.46
271,300,0,0,-.539
271,400,0,0,-.189
271,500,0,0,-.318
271,600,0,0,-.283
271,700,0,0,-.713
271,800,0,0,-1.308
271,900,.001,.001,-.709
271,1000,.06,.057,-.55
271,1100,.351,.324,-.14
271,1200,.885,.809,-.08
271,1300,1.464,1.339,.17
271,1400,1.967,1.795,.413
271,1500,1.887,1.722,.068
271,1600,2.102,1.935,-.974
271,1700,2.233,2.074,-1.805
271,1800,2.228,2.057,-2.081
271,1900,1.455,1.319,-2.431
271,2000,.839,.763,-3.127
271,2100,.169,.134,-3.191
271,2200,.004,.004,-3.171
271,2300,0,0,-3.156
272,0,0,.001,-3.106
272,100,0,.002,-3.067
272,200,0,.002,-3.161
272,300,0,.002,-3.178
272,400,0,.002,-3.224
272,500,0,.001,-3.339
272,600,0,.002,-3.405
272,700,0,.002,-3.419
272,800,0,.001,-3.37
272,900,0,.003,-3.387
272,1000,.045,.045,-3.374
272,1100,.538,.54,-3.105
272,1200,1.345,1.209,-1.866
272,1300,1.981,1.886,-1.637
272,1400,2.486,2.359,-1.025
272,1500,2.786,2.595,-.455
272,1600,2.802,2.588,-1.085
272,1700,2.587,2.396,-1.366
272,1800,2.139,1.982,-1.632
272,1900,1.534,1.427,-2.406
272,2000,.782,.748,-3.443
272,2100,.18,.15,-3.113
272,2200,.006,.006,-3.015
272,2300,0,0,-2.841
273,0,0,0,-3.119
273,100,0,0,-3.031
273,200,0,0,-3.094
273,300,0,0,-3.1
273,400,0,0,-3.071
273,500,0,0,-3.003
273,600,0,0,-2.949
273,700,0,0,-2.959
273,800,0,0,-2.974
273,900,0,.002,-2.965
273,1000,.056,.056,-2.777
273,1100,.393,.365,-.453
273,1200,.67,.605,-.279
273,1300,1.387,1.236,.272
273,1400,1.425,1.291,.832
273,1500,1.61,1.458,.758
273,1600,1.648,1.491,.639
273,1700,1.462,1.325,.448
273,1800,1.141,1.036,.297
273,1900,.721,.657,.16
273,2000,.328,.3,-.013
273,2100,.065,.06,-.394
273,2200,.002,.002,-.582
273,2300,0,0,-.501
274,0,0,0,-.486
274,100,0,0,-.492
274,200,0,0,-.524
274,300,0,0,-.553
274,400,0,0,-.662
274,500,0,0,-.786
274,600,0,0,-1.18
274,700,0,0,-2.954
274,800,0,0,-3.196
274,900,0,0,-3.17
274,1000,.044,.043,-3.12
274,1100,.445,.434,-2.593
274,1200,1.234,1.052,-1.461
274,1300,1.873,1.616,-.54
274,1400,2.368,2.099,-.869
274,1500,2.653,2.387,-.793
274,1600,2.686,2.417,-1.619
274,1700,2.461,2.212,-2.117
274,1800,2.011,1.806,-2.413
274,1900,1.406,1.241,-2.879
274,2000,.622,.576,-3.939
274,2100,.088,.066,-3.61
274,2200,.001,.001,-3.431
274,2300,0,0,-3.358
275,0,0,0,-3.18
275,100,0,0,-2.964
275,200,0,0,-2.992
275,300,0,0,-2.277
275,400,0,0,.314
275,500,0,0,.416
275,600,0,0,.318
275,700,0,.001,.119
275,800,0,0,.129
275,900,0,0,-.159
275,1000,.028,.027,-.239
275,1100,.308,.282,-.01
275,1200,.74,.676,.48
275,1300,1.193,1.086,.169
275,1400,1.66,1.507,.014
275,1500,1.631,1.482,.024
275,1600,1.597,1.45,.139
275,1700,1.548,1.404,.181
275,1800,1.269,1.151,-.226
275,1900,.613,.561,-.352
275,2000,.303,.279,-.637
275,2100,.041,.039,-.303
275,2200,0,0,-.529
275,2300,0,0,-.494
276,0,0,0,-.384
276,100,0,0,-.306
276,200,0,0,-.118
276,300,0,0,-.074
276,400,0,0,-.071
276,500,0,0,-.097
276,600,0,0,-.207
276,700,0,0,-.067
276,800,0,0,-.178
276,900,0,0,-.373
276,1000,.02,.023,-.315
276,1100,.14,.15,-.333
276,1200,.457,.453,-.551
276,1300,.722,.634,-.565
276,1400,.862,.753,-.924
276,1500,1.479,1.311,-.826
276,1600,1.557,1.412,-.879
276,1700,1.262,1.155,-1.522
276,1800,1.139,1.047,-1.718
276,1900,1.235,1.127,-1.896
276,2000,.418,.396,-2.727
276,2100,.038,.034,-2.688
276,2200,0,.001,-2.572
276,2300,0,0,-2.509
277,0,0,0,-2.58
277,100,0,0,-2.561
277,200,0,0,-2.723
277,300,0,0,-2.814
277,400,0,0,-2.821
277,500,0,0,-2.81
277,600,0,0,-3.034
277,700,0,.001,-3.093
277,800,0,0,-3.014
277,900,0,0,-2.661
277,1000,.024,.023,-2.898
277,1100,.189,.177,-2.818
277,1200,.497,.452,-2.487
277,1300,1.736,1.563,-1.134
277,1400,2.239,2.02,-.815
277,1500,2.494,2.25,-.84
277,1600,2.371,2.138,-1.762
277,1700,2.334,2.103,-1.936
277,1800,1.881,1.689,-2.409
277,1900,1.196,1.057,-3.165
277,2000,.433,.417,-4.005
277,2100,.044,.038,-3.407
277,2200,0,0,-3.333
277,2300,0,0,-3.33
278,0,0,0,-3.432
278,100,0,0,-3.483
278,200,0,0,-3.462
278,300,0,0,-3.08
278,400,0,0,-.944
278,500,0,0,.13
278,600,0,0,-.236
278,700,0,0,-.12
278,800,0,0,.016
278,900,0,0,-3.114
278,1000,.018,.018,-3.103
278,1100,.283,.289,-2.517
278,1200,.998,.861,-1.208
278,1300,1.638,1.442,-.506
278,1400,2.103,1.901,-.324
278,1500,2.367,2.154,-.561
278,1600,2.398,2.185,-1.476
278,1700,2.179,1.988,-2.059
278,1800,1.745,1.595,-2.516
278,1900,1.149,1.026,-3.239
278,2000,.364,.349,-3.83
278,2100,.018,.017,-3.354
278,2200,0,0,-3.256
278,2300,0,0,-3.211
279,0,0,0,-3.202
279,100,0,0,-3.118
279,200,0,0,-2.953
279,300,0,0,-2.131
279,400,0,0,-1.236
279,500,0,0,-1.079
279,600,0,0,-1.44
279,700,0,0,-.269
279,800,0,0,-.385
279,900,0,0,-.328
279,1000,.011,.012,-.317
279,1100,.17,.155,-.197
279,1200,.512,.465,-.337
279,1300,.933,.844,.18
279,1400,1.101,.995,.137
279,1500,1.183,1.067,.242
279,1600,1.297,1.168,.298
279,1700,1.002,.907,.268
279,1800,.812,.737,.268
279,1900,.503,.458,.231
279,2000,.179,.164,-.06
279,2100,.015,.014,-.493
279,2200,-.002,0,-1.138
279,2300,-.003,0,-1.475
280,0,-.002,0,-.595
280,100,-.003,0,-.442
280,200,-.002,0,-.533
280,300,-.002,0,-.144
280,400,-.003,0,-.174
280,500,-.002,0,-.277
280,600,-.002,0,-.554
280,700,-.002,0,-.215
280,800,-.002,0,-.961
280,900,-.002,0,-1.716
280,1000,.014,.013,-1.688
280,1100,.243,.217,-1.316
280,1200,.846,.738,.033
280,1300,1.477,1.278,-.037
280,1400,1.926,1.685,.412
280,1500,2.18,1.907,.469
280,1600,2.231,1.952,-.316
280,1700,2.136,1.861,-.618
280,1800,1.53,1.32,-1.296
280,1900,.694,.602,-2.194
280,2000,.227,.206,-2.129
280,2100,.01,.01,-2.478
280,2200,-.001,.001,-2.052
280,2300,0,.001,-1.959
281,0,0,.001,-1.353
281,100,-.001,.001,-.815
281,200,0,.001,-1.11
281,300,0,0,-1.152
281,400,0,0,-2.498
281,500,0,0,-2.466
281,600,0,0,-2.965
281,700,0,0,-3.051
281,800,-.001,0,-2.178
281,900,0,0,-2.139
281,1000,.008,.008,-2.55
281,1100,.19,.173,-2.194
281,1200,.606,.541,-1.612
281,1300,.926,.82,-1.293
281,1400,1.308,1.161,-.875
281,1500,2.126,1.867,.077
281,1600,1.018,.904,-1.759
281,1700,1.282,1.137,.003
281,1800,1.004,.889,-.365
281,1900,.343,.309,-1.302
281,2000,.119,.108,-1.228
281,2100,.007,.007,-.814
281,2200,-.002,0,-1.353
281,2300,-.003,0,-1.447
282,0,-.002,0,-1.57
282,100,-.002,0,-1.342
282,200,-.002,0,-.971
282,300,-.002,0,-1.05
282,400,-.002,0,-1.375
282,500,-.002,0,-1.055
282,600,-.002,0,-1.228
282,700,-.002,0,-1.209
282,800,-.002,0,-.962
282,900,-.002,0,-.995
282,1000,.006,.006,-1.03
282,1100,.086,.079,-1.008
282,1200,.387,.348,-1.247
282,1300,.686,.615,-.641
282,1400,.885,.795,.39
282,1500,1.07,.959,.389
282,1600,1.086,.971,.301
282,1700,.839,.758,.135
282,1800,.714,.643,.216
282,1900,.461,.415,.125
282,2000,.177,.16,-.056
282,2100,.006,.007,-.165
282,2200,-.002,0,-.261
282,2300,-.002,0,-.294
283,0,-.003,0,-.438
283,100,-.002,0,-.197
283,200,-.003,0,-.08
283,300,-.003,.001,-.05
283,400,-.002,0,-.406
283,500,-.003,0,-.189
283,600,-.003,0,-.098
283,700,-.003,0,-.092
283,800,-.002,0,-.152
283,900,-.002,0,-.144
283,1000,.004,.004,-.095
283,1100,.082,.076,-.11
283,1200,.408,.366,-.158
283,1300,.698,.626,-.246
283,1400,1.043,.928,-.567
283,1500,.989,.886,-.649
283,1600,1.321,1.178,-.75
283,1700,1.31,1.172,-1.087
283,1800,1.514,1.353,-.645
283,1900,.676,.612,-1.551
283,2000,.235,.196,-1.932
283,2100,.008,.008,-1.594
283,2200,-.002,0,-1.267
283,2300,0,0,-1.008
284,0,0,0,-1.021
284,100,0,0,-.939
284,200,0,0,-1.157
284,300,0,0,-1.347
284,400,0,0,-1.367
284,500,0,0,-1.348
284,600,0,0,-1.36
284,700,0,0,-1.602
284,800,0,0,-2.091
284,900,0,0,-2.251
284,1000,.004,.004,-1.983
284,1100,.098,.091,-1.096
284,1200,.427,.389,-.681
284,1300,.743,.674,-.473
284,1400,.874,.789,-.07
284,1500,1.223,1.098,.495
284,1600,1.215,1.089,.422
284,1700,1.005,.903,.299
284,1800,.846,.758,.357
284,1900,.444,.4,.111
284,2000,.14,.128,.066
284,2100,.002,.003,-.018
284,2200,-.002,0,-.03
284,2300,-.002,0,-.19
285,0,-.002,0,-.324
285,100,-.002,0,-.275
285,200,-.002,0,-.049
285,300,-.002,0,-.042
285,400,-.001,0,-.102
285,500,-.001,0,-.057
285,600,-.001,0,-.021
285,700,0,0,-.055
285,800,0,0,-.063
285,900,0,0,-.146
285,1000,.002,.002,-.164
285,1100,.069,.063,.016
285,1200,.311,.276,.09
285,1300,.781,.686,.197
285,1400,.841,.744,.007
285,1500,1.085,.956,.088
285,1600,1.054,.931,.049
285,1700,.808,.721,.011
285,1800,.589,.527,.002
285,1900,.321,.289,-.019
285,2000,.089,.081,-.1
285,2100,.003,.003,-.2
285,2200,-.002,0,-.184
285,2300,-.002,0,-.159
286,0,-.002,0,-.218
286,100,-.002,0,-.192
286,200,-.002,0,-.243
286,300,-.003,0,-.188
286,400,-.002,0,-.12
286,500,-.003,0,-.159
286,600,-.002,0,-.191
286,700,-.002,0,-.233
286,800,-.002,0,-.089
286,900,-.002,0,-.234
286,1000,0,.001,-.261
286,1100,.05,.048,-.322
286,1200,.236,.219,-.394
286,1300,.477,.444,-1.037
